Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33570536;RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F];;[INFO:03003EE8] ([G] in GRUP Topic Children of RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F]);;;BYOH_TIF__01003EE8;
33570535;RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F];;[INFO:03003EE7] ([G] in GRUP Topic Children of RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F]);;;BYOH_TIF__01003EE7;
33570534;RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F];;[INFO:03003EE6] ([G] in GRUP Topic Children of RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F]);;;BYOH_TIF__01003EE6;
808948;RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F];;[INFO:000C57F4] ([G] in GRUP Topic Children of RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F]);;;TIF__000C57F4;
33570159;;RelationshipMarriageWeddingHjaalmarchHouse "We could live in my house in Hjaalmarch." [DIAL:03003D6F];;We could live in my house in Hjaalmarch.;RelationshipMarriageFIN [QUST:00021382];;
33570557;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:03003EFD] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;BYOH_TIF__01003EFD;
841118;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:000CD59E] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;TIF__000CD59E;
841117;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:000CD59D] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;TIF__000CD59D;
841114;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:000CD59A] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;TIF__000CD59A;
841113;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:000CD599] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;TIF__000CD599;
841109;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:000CD595] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;TIF__000CD595;
33570556;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;[INFO:03003EFC] ([G] in GRUP Topic Children of RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E]);;;BYOH_TIF__01003EFC;
33570158;;RelationshipMarriageWeddingFalkreathHouse "How about my house in Falkreath?" [DIAL:03003D6E];;How about my house in Falkreath?;RelationshipMarriageFIN [QUST:00021382];;
33570570;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F0A] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F0A;
33570569;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F09] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F09;
33570568;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F08] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F08;
33570567;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F07] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F07;
33570566;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F06] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F06;
33570565;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F05] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F05;
33570564;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;[INFO:03003F04] (in GRUP Topic Children of RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D]);;;BYOH_TIF__01003F04;
33570157;;RelationshipMarriageFINPaleHouse "Heljarchen Hall, my house in the Pale." [DIAL:03003D6D];;Heljarchen Hall, my house in the Pale.;RelationshipMarriageFIN [QUST:00021382];;
33570306;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003E02] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003E02;
33570305;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003E01] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003E01;
33570304;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003E00] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003E00;
33570303;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003DFF] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003DFF;
33570302;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003DFE] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003DFE;
33570301;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003DFD] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003DFD;
33570300;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;[INFO:03003DFC] (in GRUP Topic Children of RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C]);;;BYOH_TIF__01003DFC;
33570156;;RelationshipMarriageFINHjaalmarchHouse "Windstad Manor, my house in Hjaalmarch." [DIAL:03003D6C];;Windstad Manor, my house in Hjaalmarch.;RelationshipMarriageFIN [QUST:00021382];;
838576;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000CCBB0] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000CCBB0;
838575;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000CCBAF] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000CCBAF;
838574;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000CCBAE] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000CCBAE;
838573;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000CCBAD] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000CCBAD;
838568;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000CCBA8] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000CCBA8;
838488;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000CCB58] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000CCB58;
808946;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;[INFO:000C57F2] (in GRUP Topic Children of RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B]);;;TIF__000C57F2;
33570155;;RelationshipMarriageFINFalkreathHouse "Lakeview Manor, my house in Falkreath." [DIAL:03003D6B];;Lakeview Manor, my house in Falkreath.;RelationshipMarriageFIN [QUST:00021382];;
33570200;BYOHRelationshipAdoptableUrchins_AlesanWhoAreYouTopic [DIAL:03003D6A];;[INFO:03003D98] ('They're... dead.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_AlesanWhoAreYouTopic [DIAL:03003D6A]);;;BYOH_TIF__01003D98;Where are your parents, kid?
33570154;;BYOHRelationshipAdoptableUrchins_AlesanWhoAreYouTopic [DIAL:03003D6A];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570274;BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69];;[INFO:03003DE2] ('Nice talkin' with you.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69]);;;;
33570273;BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69];;[INFO:03003DE1] ('I'm late! Gotta run!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69]);;;;
33570272;BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69];;[INFO:03003DE0] ([R][RE]'Stop by again!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69]);;;;
33570271;BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69];;[INFO:03003DDF] ([R]'Thanks... thanks for talking to me.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69]);;;;
33570153;;BYOHRelationshipAdoptableUrchins_Goodbyes [DIAL:03003D69];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570370;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E42] ([R][RE]'You probably want someone else. I'm just the stable boy.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570369;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E41] ([R]'I take care of the horses. And the goats. And the chickens. And the garden.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570368;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E40] ([R]'Talk to Geimund if you want a horse, or Katla if you're looking for work. I can't help you.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570367;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E3F] ([R][RE]'Just one gold? Please?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570366;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E3E] ([R]'I'm so hungry...' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570365;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E3D] ('Lady, could you spare a coin?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570364;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E3C] ('Mister, could you spare a coin?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570363;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E3B] ([R][RE]'I'm so tired...' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570362;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E3A] ([R]'Whew! I'm worn out.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570361;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E39] ([R]'Move it, move it!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570360;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E38] ([R]'One side, comin' through!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570359;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E37] ([R]'Sorry! Gotta run!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570358;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E36] ([R][RE]'No one bought any flowers again today. I... I don't know what to do.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570357;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E35] ([R]'I'm... I'm so cold...' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570356;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E34] ([R]'Please, won't you buy a flower?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570355;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;[INFO:03003E33] ([R]'Buy some flowers? Pretty please?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68]);;;;
33570152;;BYOHRelationshipAdoptableUrchins_Hellos [DIAL:03003D68];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570276;BYOHRelationshipAdoptableUrchins_SofieAskStoryTopic [DIAL:03003D67];;[INFO:03003DE4] (in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SofieAskStoryTopic [DIAL:03003D67]);;;BYOH_TIF__01003DE4;Who are you? Where are your parents?
33570275;BYOHRelationshipAdoptableUrchins_SofieAskStoryTopic [DIAL:03003D67];;[INFO:03003DE3] (in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SofieAskStoryTopic [DIAL:03003D67]);;;BYOH_TIF__01003DE3;Who are you? Where are your parents?
33570151;;BYOHRelationshipAdoptableUrchins_SofieAskStoryTopic [DIAL:03003D67];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570314;BYOHRelationshipAdoptableUrchins_SophieReject1 [DIAL:03003D66];;[INFO:03003E0A] ([G] in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SophieReject1 [DIAL:03003D66]);;;;Sorry, not right now.
33570150;;BYOHRelationshipAdoptableUrchins_SophieReject1 [DIAL:03003D66];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570392;BYOHRelationshipAdoptableUrchins_SophieBuy [DIAL:03003D65];;[INFO:03003E58] (in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SophieBuy [DIAL:03003D65]);;;BYOH_TIF__01003E58;Sure. What do you have?
33570149;;BYOHRelationshipAdoptableUrchins_SophieBuy [DIAL:03003D65];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570240;BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64];;BYOHRelationshipAdoptableUrchins_BlaiseStory [INFO:03003DC0] ('Both my parents were in the Legion. There was... an ambush.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64]);;;;
33570239;BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64];;BYOHRelationshipAdoptableUrchins_SofieParents [INFO:03003DBF] ('They... they're dead. My mama died when I was little. I... I don't remember her very well.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64]);;;;Who are you? Where are your parents?
33570238;BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64];;BYOHRelationshipAdoptableUrchins_SofieBuy [INFO:03003DBE] ([R]'Not much. But I hope you like them!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64]);;;;
33570237;BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64];;BYOHRelationshipAdoptableUrchins_SofieReject [INFO:03003DBD] ('Oh, I... okay. Sorry.' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64]);;;;
33570148;;BYOHRelationshipAdoptableUrchins_SharedInfos [DIAL:03003D64];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570254;BYOHRelationshipAdoptableUrchins_SophieReject2 [DIAL:03003D63];;[INFO:03003DCE] ([G] in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SophieReject2 [DIAL:03003D63]);;;;Out of my way, kid.
33570147;;BYOHRelationshipAdoptableUrchins_SophieReject2 [DIAL:03003D63];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570316;BYOHRelationshipAdoptableUrchins_SofieForcegreetTopic [DIAL:03003D62];;[INFO:03003E0C] ('Hi Lady! Would you like to buy some flowers? Please?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SofieForcegreetTopic [DIAL:03003D62]);;;BYOH_TIF__01003E0C;
33570315;BYOHRelationshipAdoptableUrchins_SofieForcegreetTopic [DIAL:03003D62];;[INFO:03003E0B] ('Hi Mister! Would you like to buy some flowers? Please?' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SofieForcegreetTopic [DIAL:03003D62]);;;BYOH_TIF__01003E0B;
33570146;;BYOHRelationshipAdoptableUrchins_SofieForcegreetTopic [DIAL:03003D62];;;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570404;BYOHRelationshipAdoptableUrchins_SofieOfferServicesTopicTopic "What have you got for sale?" [DIAL:03003D61];;[INFO:03003E64] ([R][RE]'Some pretty flowers. I picked them all by myself!' in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SofieOfferServicesTopicTopic "What have you got for sale?" [DIAL:03003D61]);;;BYOH_TIF__01003E64;
693812;BYOHRelationshipAdoptableUrchins_SofieOfferServicesTopicTopic "What have you got for sale?" [DIAL:03003D61];;[INFO:000A9634] ([R] in GRUP Topic Children of BYOHRelationshipAdoptableUrchins_SofieOfferServicesTopicTopic "What have you got for sale?" [DIAL:03003D61]);;;TIF__000A9634;
33570145;;BYOHRelationshipAdoptableUrchins_SofieOfferServicesTopicTopic "What have you got for sale?" [DIAL:03003D61];;What have you got for sale?;BYOHRelationshipAdoptableUrchins [QUST:03004100];;
33570177;RelationshipAdoptableOrphanage_Succeed200Topic [DIAL:03003D60];;[INFO:03003D81] ([G]'Congratulations! If you ever want to adopt another child, you'll always be welcome here.' in GRUP Topic Children of RelationshipAdoptableOrphanage_Succeed200Topic [DIAL:03003D60]);;;;
33570144;;RelationshipAdoptableOrphanage_Succeed200Topic [DIAL:03003D60];;;BYOHRelationshipAdoptableOrphanage [QUST:03004286];;
33557597;RelationshipAdoptableOrphanage_Q5k [DIAL:03003D5F];;[INFO:03000C5D] ([G] in GRUP Topic Children of RelationshipAdoptableOrphanage_Q5k [DIAL:03003D5F]);;;TIF__02000C5D;I... hadn't thought of that. I own a house, but I don't have a room for them.
33570190;RelationshipAdoptableOrphanage_Q5k [DIAL:03003D5F];;[INFO:03003D8E] ([G] in GRUP Topic Children of RelationshipAdoptableOrphanage_Q5k [DIAL:03003D5F]);;;BYOH_TIF__01003D8E;I... hadn't thought of that. I own a house, but I don't have a room for them.
33570143;;RelationshipAdoptableOrphanage_Q5k [DIAL:03003D5F];;;BYOHRelationshipAdoptableOrphanage [QUST:03004286];;
33570244;BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E];;[INFO:03003DC4] ([R][RE]'(Sigh)...' in GRUP Topic Children of BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E]);;;TIF__0200E9AE;
33570243;BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E];;[INFO:03003DC3] ([R]'What... what am I going to do?' in GRUP Topic Children of BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E]);;;TIF__0200E9AF;
33570242;BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E];;[INFO:03003DC2] ([R]'Oh. Hi.' in GRUP Topic Children of BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E]);;;TIF__0200E9AC;
33570142;;BYOHRelationshipAdoptableBlockingTopic [DIAL:03003D5E];;;BYOHRelationshipAdoptable [QUST:03004291];;
33636613;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;[INFO:03014105] ([R][RE]'Are you... are you going to adopt one of us?' in GRUP Topic Children of BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D]);;;;
33636612;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;[INFO:03014104] ([R]'Mama...' in GRUP Topic Children of BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D]);;;;
33636611;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;[INFO:03014103] ([R]'I hate it here. I... I wanna go home.' in GRUP Topic Children of BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D]);;;;
33636610;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;[INFO:03014102] ([R]'Are you here adopt someone?' in GRUP Topic Children of BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D]);;;;
33636609;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;[INFO:03014101] ([R]'It's not too bad here. But... I still miss my parents.' in GRUP Topic Children of BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D]);;;;
33636608;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;[INFO:03014100] ([R]'Constance takes good care of us. But... I still want a real home. A real family.' in GRUP Topic Children of BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D]);;;;
33570141;;BYOHRelationshipAdoptable_Hellos [DIAL:03003D5D];;;BYOHRelationshipAdoptable [QUST:03004291];;
33570131;;DecorateWhiterunConfirmationAddChildBedroom [DIAL:03003D53];;;HousePurchase [QUST:000A7B33];;
33570127;;DecorateMarkarthConfirmationAddAlchemyLab [DIAL:03003D4F];;;HousePurchase [QUST:000A7B33];;
33570126;;DecorateMarkarthConfirmationAddChildBedroom [DIAL:03003D4E];;;HousePurchase [QUST:000A7B33];;
944072;DecorateWindhelmChildBedroom "Children's bedroom. (<Global=HDWindhelmChildRoom> gold)" [DIAL:03003D4D];;[INFO:000E67C8] (in GRUP Topic Children of DecorateWindhelmChildBedroom "Children's bedroom. (<Global=HDWindhelmChildRoom> gold)" [DIAL:03003D4D]);;;TIF__000E67C8;
944071;DecorateWindhelmChildBedroom "Children's bedroom. (<Global=HDWindhelmChildRoom> gold)" [DIAL:03003D4D];;[INFO:000E67C7] (in GRUP Topic Children of DecorateWindhelmChildBedroom "Children's bedroom. (<Global=HDWindhelmChildRoom> gold)" [DIAL:03003D4D]);;;;
33570125;;DecorateWindhelmChildBedroom "Children's bedroom. (<Global=HDWindhelmChildRoom> gold)" [DIAL:03003D4D];;Children's bedroom. (<Global=HDWindhelmChildRoom> gold);HousePurchase [QUST:000A7B33];;
33574136;DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C];;[INFO:03004CF8] (in GRUP Topic Children of DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C]);;;BYOH_TIF__01004CF8;Replace my Alchemy Lab with a Child's Room. (<Global=HDWhiterunChildRoom> gold)
814618;DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C];;[INFO:000C6E1A] (in GRUP Topic Children of DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C]);;;TIF__000C6E1A;
814617;DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C];;[INFO:000C6E19] (in GRUP Topic Children of DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C]);;;;
33570124;;DecorateWhiterunChildBedroom "Children's bedroom. (<Global=HDWhiterunChildRoom> gold)" [DIAL:03003D4C];;Children's bedroom. (<Global=HDWhiterunChildRoom> gold);HousePurchase [QUST:000A7B33];;
926937;DecorateSolitudeChildBedroom "Children's bedroom. (<Global=HDSolitudeChildRoom> gold)" [DIAL:03003D4B];;[INFO:000E24D9] (in GRUP Topic Children of DecorateSolitudeChildBedroom "Children's bedroom. (<Global=HDSolitudeChildRoom> gold)" [DIAL:03003D4B]);;;TIF__000E24D9;
926936;DecorateSolitudeChildBedroom "Children's bedroom. (<Global=HDSolitudeChildRoom> gold)" [DIAL:03003D4B];;[INFO:000E24D8] (in GRUP Topic Children of DecorateSolitudeChildBedroom "Children's bedroom. (<Global=HDSolitudeChildRoom> gold)" [DIAL:03003D4B]);;;;
33570123;;DecorateSolitudeChildBedroom "Children's bedroom. (<Global=HDSolitudeChildRoom> gold)" [DIAL:03003D4B];;Children's bedroom. (<Global=HDSolitudeChildRoom> gold);HousePurchase [QUST:000A7B33];;
33574151;DecorateRiftenChildBedroom "Children's bedroom. (<Global=HDRiftenChildRoom> gold)" [DIAL:03003D4A];;[INFO:03004D07] (in GRUP Topic Children of DecorateRiftenChildBedroom "Children's bedroom. (<Global=HDRiftenChildRoom> gold)" [DIAL:03003D4A]);;;BYOH_TIF__01004D07;Replace my Enchanting Lab with a Child's Room. (<Global=HDRiftenChildRoom> gold)
