Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
945210;GenericDialgoueWoundedShared [DIAL:000E6C2C];;GenericWounded1 [INFO:000E6C3A] ('Uuuuhhhnnnn... aaarrrghhh...' in GRUP Topic Children of GenericDialgoueWoundedShared [DIAL:000E6C2C]);;;;
945196;;GenericDialgoueWoundedShared [DIAL:000E6C2C];;;GenericDialgoueWounded [QUST:000E725D];;
945222;[DIAL:000E6C2B];;[INFO:000E6C46] ('We come to this moment carried by the sacrifices and courage of our fellows. Those who have fallen. Those still bearing the shields to our right.' in GRUP Topic Children of [DIAL:000E6C2B]);;;;
945195;;[DIAL:000E6C2B];;;CWSiege [QUST:000954E1];;
945207;[DIAL:000E6C2A];;[INFO:000E6C37] ([SO]'This is the day we send a message to Ulfric Stormcloak and the rebel Jarls who support him.' in GRUP Topic Children of [DIAL:000E6C2A]);;;;
945206;[DIAL:000E6C2A];;[INFO:000E6C36] ([SO]'But no! We are farmers! We are craftsmen! We are sons and daughters of shopkeepers, maid servants, and soldiers!' in GRUP Topic Children of [DIAL:000E6C2A]);;;;
945194;;[DIAL:000E6C2A];;;CWSiege [QUST:000954E1];;
945219;[DIAL:000E6C28];;[INFO:000E6C43] ('But they are no match for Legionnaires. You are the best and the brightest warriors in Tamriel. Professional soldiers. Fearless and devastating.' in GRUP Topic Children of [DIAL:000E6C28]);;;;
945192;;[DIAL:000E6C28];;;CWSiege [QUST:000954E1];;
944066;DecorateWindhelmKitchen "Kitchen furnishings. (<Global=HDWindhelmKitchen> gold)" [DIAL:000E67BA];;[INFO:000E67C2] (in GRUP Topic Children of DecorateWindhelmKitchen "Kitchen furnishings. (<Global=HDWindhelmKitchen> gold)" [DIAL:000E67BA]);;;TIF__000E67C2;
944058;;DecorateWindhelmKitchen "Kitchen furnishings. (<Global=HDWindhelmKitchen> gold)" [DIAL:000E67BA];;Kitchen furnishings. (<Global=HDWindhelmKitchen> gold);HousePurchase [QUST:000A7B33];;
944074;DecorateWindhelmBedroom "Bedroom furnishings. (<Global=HDWindhelmBedroom> gold)" [DIAL:000E67B9];;[INFO:000E67CA] (in GRUP Topic Children of DecorateWindhelmBedroom "Bedroom furnishings. (<Global=HDWindhelmBedroom> gold)" [DIAL:000E67B9]);;;TIF__000E67CA;
944057;;DecorateWindhelmBedroom "Bedroom furnishings. (<Global=HDWindhelmBedroom> gold)" [DIAL:000E67B9];;Bedroom furnishings. (<Global=HDWindhelmBedroom> gold);HousePurchase [QUST:000A7B33];;
944070;DecorateWindhelmLivingRoom "Living room. (<Global=HDWindhelmLiving> gold)" [DIAL:000E67B8];;[INFO:000E67C6] (in GRUP Topic Children of DecorateWindhelmLivingRoom "Living room. (<Global=HDWindhelmLiving> gold)" [DIAL:000E67B8]);;;TIF__000E67C6;
944056;;DecorateWindhelmLivingRoom "Living room. (<Global=HDWindhelmLiving> gold)" [DIAL:000E67B8];;Living room. (<Global=HDWindhelmLiving> gold);HousePurchase [QUST:000A7B33];;
944076;DecorateWindhelmAlchemy "Alchemy laboratory. (<Global=HDWindhelmAlchemy> gold)" [DIAL:000E67B6];;[INFO:000E67CC] (in GRUP Topic Children of DecorateWindhelmAlchemy "Alchemy laboratory. (<Global=HDWindhelmAlchemy> gold)" [DIAL:000E67B6]);;;TIF__000E67CC;
944054;;DecorateWindhelmAlchemy "Alchemy laboratory. (<Global=HDWindhelmAlchemy> gold)" [DIAL:000E67B6];;Alchemy laboratory. (<Global=HDWindhelmAlchemy> gold);HousePurchase [QUST:000A7B33];;
944062;DecorateWindhelmEnchanting "Enchanting laboratory. (<Global=HDWindhelmEnchanting> gold)" [DIAL:000E67B5];;[INFO:000E67BE] (in GRUP Topic Children of DecorateWindhelmEnchanting "Enchanting laboratory. (<Global=HDWindhelmEnchanting> gold)" [DIAL:000E67B5]);;;TIF__000E67BE;
944053;;DecorateWindhelmEnchanting "Enchanting laboratory. (<Global=HDWindhelmEnchanting> gold)" [DIAL:000E67B5];;Enchanting laboratory. (<Global=HDWindhelmEnchanting> gold);HousePurchase [QUST:000A7B33];;
50347415;DecorateWindhelmArmory "Armory. (<Global=HDWindhelmArmory> gold)" [DIAL:000E67B4];;[INFO:03003D97] (in GRUP Topic Children of DecorateWindhelmArmory "Armory. (<Global=HDWindhelmArmory> gold)" [DIAL:000E67B4]);;;BYOH_TIF__01003D97;
944052;;DecorateWindhelmArmory "Armory. (<Global=HDWindhelmArmory> gold)" [DIAL:000E67B4];;Armory. (<Global=HDWindhelmArmory> gold);HousePurchase [QUST:000A7B33];;
944042;DialogueWinterholdKorirInitialResponse2 "Just passing through." [DIAL:000E67A7];;[INFO:000E67AA] ('Stay clear of that college, if you know what's good for you.' in GRUP Topic Children of DialogueWinterholdKorirInitialResponse2 "Just passing through." [DIAL:000E67A7]);;;TIF__000E67AA;
944039;;DialogueWinterholdKorirInitialResponse2 "Just passing through." [DIAL:000E67A7];;Just passing through.;DialogueWinterhold [QUST:0002430E];;
944080;[DIAL:000E6754];;[INFO:000E67D0] ('What... what's happening... I can't stop myself.' in GRUP Topic Children of [DIAL:000E6754]);;;;
943956;;[DIAL:000E6754];;;TG08B "Blindsighted" [QUST:00021554];;
943825;[DIAL:000E66C3];;[INFO:000E66D1] ('Um... I don't know, why?' in GRUP Topic Children of [DIAL:000E66C3]);;;;
943811;;[DIAL:000E66C3];;;TG04Brinewater [QUST:0007A282];;
943819;DialogueRiftenGateNorthBranchTopic04 "This is obviously a shakedown, but I'll pay. (<BribeCost> gold)" [DIAL:000E66B5];;[INFO:000E66CB] ([G]'It's been a pleasure doing business with you. Let me open the gate and you can head into the city.' in GRUP Topic Children of DialogueRiftenGateNorthBranchTopic04 "This is obviously a shakedown, but I'll pay. (<BribeCost> gold)" [DIAL:000E66B5]);;;TIF__000E66CB;
943797;;DialogueRiftenGateNorthBranchTopic04 "This is obviously a shakedown, but I'll pay. (<BribeCost> gold)" [DIAL:000E66B5];;This is obviously a shakedown, but I'll pay. (<BribeCost> gold);DialogueRiftenGateGuards [QUST:000E66FC];;
943826;DialogueRiftenGateNorthBranchTopic05 "This is obviously a shakedown. (Persuade)" [DIAL:000E66B4];;[INFO:000E66D2] ([G]'All right, keep your voice down... you want everyone to hear you? I'll let you in, just let me unlock the gate.' in GRUP Topic Children of DialogueRiftenGateNorthBranchTopic05 "This is obviously a shakedown. (Persuade)" [DIAL:000E66B4]);;;TIF__000E66D2;
943796;;DialogueRiftenGateNorthBranchTopic05 "This is obviously a shakedown. (Persuade)" [DIAL:000E66B4];;This is obviously a shakedown. (Persuade);DialogueRiftenGateGuards [QUST:000E66FC];;
943832;TG00BrynjolfIntroBranch02a "What do you mean?" [DIAL:000E66B1];;[INFO:000E66D8] ('Look how you sniffed out my little scheme at the North Gate. You knew it was a shakedown and you called him on it. That's what I'm talking about.' in GRUP Topic Children of TG00BrynjolfIntroBranch02a "What do you mean?" [DIAL:000E66B1]);;;;
943793;;TG00BrynjolfIntroBranch02a "What do you mean?" [DIAL:000E66B1];;What do you mean?;TG00 "A Chance Arrangement" [QUST:00021556];;
99452;dunHunterKyneLoreTopic "Tell me about Kyne." [DIAL:000E6626];;[INFO:0001847C] ('Those sycophants in the temple would call her Kynareth. Just a pale shadow of the truth, like all the temple Divines.' in GRUP Topic Children of dunHunterKyneLoreTopic "Tell me about Kyne." [DIAL:000E6626]);;;;
943654;;dunHunterKyneLoreTopic "Tell me about Kyne." [DIAL:000E6626];;Tell me about Kyne.;dunHunterQST "Kyne's Sacred Trials" [QUST:00018601];;
940028;TGGoodbyes [DIAL:000E502B];;[INFO:000E57FC] ([R]'The only way this guild's going to continue to grow is by takin' extra work.' in GRUP Topic Children of TGGoodbyes [DIAL:000E502B]);;;;
939944;TGGoodbyes [DIAL:000E502B];;[INFO:000E57A8] ([R]'Don't forget you're representin' the Guild. Don't do anythin' stupid.' in GRUP Topic Children of TGGoodbyes [DIAL:000E502B]);;;;
939875;TGGoodbyes [DIAL:000E502B];;[INFO:000E5763] ([R]'Walking away without taking a job is like passing a bloated coin purse on a table.' in GRUP Topic Children of TGGoodbyes [DIAL:000E502B]);;;;
938027;;TGGoodbyes [DIAL:000E502B];;;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
938067;TGDialogueNiruinBranchTopic "How did you end up at the Guild?" [DIAL:000E501D];;[INFO:000E5053] ('I used to live in Valenwood working at my father's winery... we made the finest wine to ever cross your lips, I promise you.' in GRUP Topic Children of TGDialogueNiruinBranchTopic "How did you end up at the Guild?" [DIAL:000E501D]);;;;
938013;;TGDialogueNiruinBranchTopic "How did you end up at the Guild?" [DIAL:000E501D];;How did you end up at the Guild?;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
938054;TGDialogueNiruinBranchTopic01 "Why would you leave all that behind?" [DIAL:000E501C];;[INFO:000E5046] ('Because it was dull. Every day was the same boring routine; working at the winery, social visits with friends, parties with no one I cared about.' in GRUP Topic Children of TGDialogueNiruinBranchTopic01 "Why would you leave all that behind?" [DIAL:000E501C]);;;;
938012;;TGDialogueNiruinBranchTopic01 "Why would you leave all that behind?" [DIAL:000E501C];;Why would you leave all that behind?;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
938105;TGDialogueRuneBranchTopic02 "Maybe you aren't meant to know." [DIAL:000E4F27];;[INFO:000E5079] ('Perhaps. They could be nonsense... inane scribbles done by someone in idle boredom.' in GRUP Topic Children of TGDialogueRuneBranchTopic02 "Maybe you aren't meant to know." [DIAL:000E4F27]);;;;
937767;;TGDialogueRuneBranchTopic02 "Maybe you aren't meant to know." [DIAL:000E4F27];;Maybe you aren't meant to know.;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
938096;TGDialogueRavynBranchTopic "So, where do you hail from?" [DIAL:000E4EB2];;[INFO:000E5070] ('Morrowind of course. Any Dunmer worth their weight in ash would tell you the same.' in GRUP Topic Children of TGDialogueRavynBranchTopic "So, where do you hail from?" [DIAL:000E4EB2]);;;;
937650;;TGDialogueRavynBranchTopic "So, where do you hail from?" [DIAL:000E4EB2];;So, where do you hail from?;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
937649;;TGDialogueRavynBranchTopic01 "Who are the Morag Tong?" [DIAL:000E4EB1];;Who are the Morag Tong?;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
938147;TGDialogueRavynBranchTopic04 "Perhaps you should have joined the Dark Brotherhood." [DIAL:000E4EAE];;[INFO:000E50A3] ('Have you taken leave of your senses?' in GRUP Topic Children of TGDialogueRavynBranchTopic04 "Perhaps you should have joined the Dark Brotherhood." [DIAL:000E4EAE]);;;;
937646;;TGDialogueRavynBranchTopic04 "Perhaps you should have joined the Dark Brotherhood." [DIAL:000E4EAE];;Perhaps you should have joined the Dark Brotherhood.;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
938139;TGDialogueRavynBranchTopic05 "Well, your secret is safe with me." [DIAL:000E4EAD];;[INFO:000E509B] ('I should hope so. The Dark Brotherhood is also known to place contracts on those who associate with the Morag Tong as well.' in GRUP Topic Children of TGDialogueRavynBranchTopic05 "Well, your secret is safe with me." [DIAL:000E4EAD]);;;;
937645;;TGDialogueRavynBranchTopic05 "Well, your secret is safe with me." [DIAL:000E4EAD];;Well, your secret is safe with me.;TGDialogue "Thieves Guild Dialogue" [QUST:0003CF44];;
937315;NN01AvrusaBranchSinderionTopic "I've found Sinderion's remains." [DIAL:000E4D48];;[INFO:000E4D63] ('I knew this day would eventually come.' in GRUP Topic Children of NN01AvrusaBranchSinderionTopic "I've found Sinderion's remains." [DIAL:000E4D48]);;;;
937288;;NN01AvrusaBranchSinderionTopic "I've found Sinderion's remains." [DIAL:000E4D48];;I've found Sinderion's remains.;NN01 "A Return To Your Roots" [QUST:000C9BA0];;
937311;NN01AvrusaNirnOnlyBranchTopic01 "I found it in Blackreach." [DIAL:000E4D43];;[INFO:000E4D5F] ('Blackreach... Why does that sound so familiar?' in GRUP Topic Children of NN01AvrusaNirnOnlyBranchTopic01 "I found it in Blackreach." [DIAL:000E4D43]);;;TIF__000E4D5F;
937283;;NN01AvrusaNirnOnlyBranchTopic01 "I found it in Blackreach." [DIAL:000E4D43];;I found it in Blackreach.;NN01 "A Return To Your Roots" [QUST:000C9BA0];;
937324;NN01AvrusaCompleteBranchTopic "I've brought this Crimson Nirnroot for you." [DIAL:000E4D42];;[INFO:000E4D6C] ('You've gathered quite a few of them, I see.' in GRUP Topic Children of NN01AvrusaCompleteBranchTopic "I've brought this Crimson Nirnroot for you." [DIAL:000E4D42]);;;;
937282;;NN01AvrusaCompleteBranchTopic "I've brought this Crimson Nirnroot for you." [DIAL:000E4D42];;I've brought this Crimson Nirnroot for you.;NN01 "A Return To Your Roots" [QUST:000C9BA0];;
937322;NN01AvrusaCompleteBranchTopic01 "Here you are." [DIAL:000E4D3E];;[INFO:000E4D6A] ('Thank you.' in GRUP Topic Children of NN01AvrusaCompleteBranchTopic01 "Here you are." [DIAL:000E4D3E]);;;TIF__000E4D6A;
937278;;NN01AvrusaCompleteBranchTopic01 "Here you are." [DIAL:000E4D3E];;Here you are.;NN01 "A Return To Your Roots" [QUST:000C9BA0];;
937316;[DIAL:000E4D37];;[INFO:000E4D64] ('One day, these beautiful plants will make us famous and we can finally move off this farm... thanks to Sinderion.' in GRUP Topic Children of [DIAL:000E4D37]);;;;
937271;;[DIAL:000E4D37];;;DialogueSarethiFarmScene03 "Sarethi Farm Scene 03" [QUST:000E4D75];;
937312;DialogueSarethiFarmNirnrootBranchTopic01Alt "Did Sinderion teach you how to grow nirnroot?" [DIAL:000E4D35];;[INFO:000E4D60] ('Yes. He was an absolute genius when it came to the nirnroot.' in GRUP Topic Children of DialogueSarethiFarmNirnrootBranchTopic01Alt "Did Sinderion teach you how to grow nirnroot?" [DIAL:000E4D35]);;;;
937269;;DialogueSarethiFarmNirnrootBranchTopic01Alt "Did Sinderion teach you how to grow nirnroot?" [DIAL:000E4D35];;Did Sinderion teach you how to grow nirnroot?;DialogueSarethiFarm "Dialogue Sarethi Farm" [QUST:000303F2];;
937321;DialogueSarethiFarmSinderionPostBranchTopic01 "How did he end up in Skyrim?" [DIAL:000E4D33];;[INFO:000E4D69] ('Well, after I fled Morrowind during the eruption, I made my way here... my family had purchased this farm and it's all we had left.' in GRUP Topic Children of DialogueSarethiFarmSinderionPostBranchTopic01 "How did he end up in Skyrim?" [DIAL:000E4D33]);;;;
937267;;DialogueSarethiFarmSinderionPostBranchTopic01 "How did he end up in Skyrim?" [DIAL:000E4D33];;How did he end up in Skyrim?;DialogueSarethiFarm "Dialogue Sarethi Farm" [QUST:000303F2];;
116219;DA04SharedInfos [DIAL:000E4A24];;DA04SeptimusHelp [INFO:0001C5FB] ([G]'Extraordinary. I see it now.' in GRUP Topic Children of DA04SharedInfos [DIAL:000E4A24]);;;;
936484;;DA04SharedInfos [DIAL:000E4A24];;;DA04 "Discerning the Transmundane" [QUST:0002D512];;
936507;MS11HjerimTovaContinuation [DIAL:000E4A1E];;[INFO:000E4A3B] ('Her mother would have had the key, but she... that family is cursed, I tell you.' in GRUP Topic Children of MS11HjerimTovaContinuation [DIAL:000E4A1E]);;;TIF__000E4A3B;
936506;MS11HjerimTovaContinuation [DIAL:000E4A1E];;[INFO:000E4A3A] ('I think her mother, Tova, has the key.' in GRUP Topic Children of MS11HjerimTovaContinuation [DIAL:000E4A1E]);;;TIF__000E4A3A;
936478;;MS11HjerimTovaContinuation [DIAL:000E4A1E];;;MS11 "Blood on the Ice" [QUST:0001F7A3];;
936247;DecorateMarkarthBedroom "Bedroom furnishings. (<Global=HDMarkarthBedroom> gold)" [DIAL:000E4927];;[INFO:000E4937] (in GRUP Topic Children of DecorateMarkarthBedroom "Bedroom furnishings. (<Global=HDMarkarthBedroom> gold)" [DIAL:000E4927]);;;TIF__000E4937;
936231;;DecorateMarkarthBedroom "Bedroom furnishings. (<Global=HDMarkarthBedroom> gold)" [DIAL:000E4927];;Bedroom furnishings. (<Global=HDMarkarthBedroom> gold);HousePurchase [QUST:000A7B33];;
936243;DecorateMarkarthLivingRoom "Living room furnishings. (<Global=HDMarkarthLiving> gold)" [DIAL:000E4926];;[INFO:000E4933] (in GRUP Topic Children of DecorateMarkarthLivingRoom "Living room furnishings. (<Global=HDMarkarthLiving> gold)" [DIAL:000E4926]);;;TIF__000E4933;
936230;;DecorateMarkarthLivingRoom "Living room furnishings. (<Global=HDMarkarthLiving> gold)" [DIAL:000E4926];;Living room furnishings. (<Global=HDMarkarthLiving> gold);HousePurchase [QUST:000A7B33];;
50351370;DecorateMarkarthAlchemyLab "Alchemy laboratory. (<Global=HDMarkarthAlchemy> gold)" [DIAL:000E4924];;[INFO:03004D0A] (in GRUP Topic Children of DecorateMarkarthAlchemyLab "Alchemy laboratory. (<Global=HDMarkarthAlchemy> gold)" [DIAL:000E4924]);;;BYOH_TIF__01004D0A;Replace my Child's Room with an Alchemy Lab. (<Global=HDMarkarthAlchemy> gold)
50347451;DecorateMarkarthAlchemyLab "Alchemy laboratory. (<Global=HDMarkarthAlchemy> gold)" [DIAL:000E4924];;[INFO:03003DBB] (in GRUP Topic Children of DecorateMarkarthAlchemyLab "Alchemy laboratory. (<Global=HDMarkarthAlchemy> gold)" [DIAL:000E4924]);;;BYOH_TIF__01003DBB;
936228;;DecorateMarkarthAlchemyLab "Alchemy laboratory. (<Global=HDMarkarthAlchemy> gold)" [DIAL:000E4924];;Alchemy laboratory. (<Global=HDMarkarthAlchemy> gold);HousePurchase [QUST:000A7B33];;
936249;DecorateMarkarthEnchantingLab "Enchanting laboratory. (<Global=HDMarkarthEnchanting> gold)" [DIAL:000E4923];;[INFO:000E4939] (in GRUP Topic Children of DecorateMarkarthEnchantingLab "Enchanting laboratory. (<Global=HDMarkarthEnchanting> gold)" [DIAL:000E4923]);;;TIF__000E4939;
936227;;DecorateMarkarthEnchantingLab "Enchanting laboratory. (<Global=HDMarkarthEnchanting> gold)" [DIAL:000E4923];;Enchanting laboratory. (<Global=HDMarkarthEnchanting> gold);HousePurchase [QUST:000A7B33];;
936245;DecorateMarkarthGarden "Entrance hall. (<Global=HDMarkarthHall> gold)" [DIAL:000E4922];;[INFO:000E4935] (in GRUP Topic Children of DecorateMarkarthGarden "Entrance hall. (<Global=HDMarkarthHall> gold)" [DIAL:000E4922]);;;TIF__000E4935;
936226;;DecorateMarkarthGarden "Entrance hall. (<Global=HDMarkarthHall> gold)" [DIAL:000E4922];;Entrance hall. (<Global=HDMarkarthHall> gold);HousePurchase [QUST:000A7B33];;
435970;FFSS01SpidersInfoBranchTopic "Tell me about the spiders infesting the mine." [DIAL:000E48EA];;[INFO:0006A702] ('One day we were cracking rocks in the deepest part of the mine and the next day they were all over the place.' in GRUP Topic Children of FFSS01SpidersInfoBranchTopic "Tell me about the spiders infesting the mine." [DIAL:000E48EA]);;;;
936170;;FFSS01SpidersInfoBranchTopic "Tell me about the spiders infesting the mine." [DIAL:000E48EA];;Tell me about the spiders infesting the mine.;FreeformShorsStone01 "Mine or Yours" [QUST:000E49E7];;
936418;FFSS01SpidersBranchTopic00 "The town guards can't help you?" [DIAL:000E48AE];;[INFO:000E49E2] ('They're as useless as a fifth wheel on a wagon. Gave me some sort of line about "keeping an eye out for enemy soldiers."' in GRUP Topic Children of FFSS01SpidersBranchTopic00 "The town guards can't help you?" [DIAL:000E48AE]);;;;
936110;;FFSS01SpidersBranchTopic00 "The town guards can't help you?" [DIAL:000E48AE];;The town guards can't help you?;FreeformShorsStone01 "Mine or Yours" [QUST:000E49E7];;
936187;FFSS02SylgjaSickBranchTopic "You're not well? What's wrong?" [DIAL:000E485A];;[INFO:000E48FB] ('I had a bad fall in the mine when I was bringing some food to the men.' in GRUP Topic Children of FFSS02SylgjaSickBranchTopic "You're not well? What's wrong?" [DIAL:000E485A]);;;;
936026;;FFSS02SylgjaSickBranchTopic "You're not well? What's wrong?" [DIAL:000E485A];;You're not well? What's wrong?;FreeformShorsStone02 "Special Delivery" [QUST:000E49E8];;
936421;FFSS02SylgjaCompleteBranchTopic "I'm back from Darkwater Crossing." [DIAL:000E4852];;[INFO:000E49E5] ('Ah, yes... seems he sent back my satchel stuffed with letters. I look forward to reading them.' in GRUP Topic Children of FFSS02SylgjaCompleteBranchTopic "I'm back from Darkwater Crossing." [DIAL:000E4852]);;;TIF__000E49E5;
936018;;FFSS02SylgjaCompleteBranchTopic "I'm back from Darkwater Crossing." [DIAL:000E4852];;I'm back from Darkwater Crossing.;FreeformShorsStone02 "Special Delivery" [QUST:000E49E8];;
934052;[DIAL:000E4098];;[INFO:000E40A4] ('You were right, Galmar.' in GRUP Topic Children of [DIAL:000E4098]);;;;
934040;;[DIAL:000E4098];;;CW03 "Message to Whiterun" [QUST:000D661C];;
934046;[DIAL:000E4090];;[INFO:000E409E] ('You're certain we're ready?' in GRUP Topic Children of [DIAL:000E4090]);;;;
934032;;[DIAL:000E4090];;;CW03 "Message to Whiterun" [QUST:000D661C];;
934042;[DIAL:000E408E];;[INFO:000E409A] ('And I'm sure you could do it too.' in GRUP Topic Children of [DIAL:000E408E]);;;;
934030;;[DIAL:000E408E];;;CW03 "Message to Whiterun" [QUST:000D661C];;
933722;[DIAL:000E3F3E];;[INFO:000E3F5A] ('Now everyone... get back to work.' in GRUP Topic Children of [DIAL:000E3F3E]);;;;
933694;;[DIAL:000E3F3E];;;TGLeadership "Under New Management" [QUST:000D7D69];;
440727;FFMF01BranchTopic "What happened to your bow?" [DIAL:000E3DF8];;[INFO:0006B997] ('A few days ago, some thieves from Riften broke in here and stole it! Can you imagine? Took the only thing of value we had.' in GRUP Topic Children of FFMF01BranchTopic "What happened to your bow?" [DIAL:000E3DF8]);;;;
933368;;FFMF01BranchTopic "What happened to your bow?" [DIAL:000E3DF8];;What happened to your bow?;FreeformMerryfairFarm "Bow to the Master" [QUST:000E3E9B];;
933496;FFMF01BranchTopic01 "I'll see what I can do." [DIAL:000E3DF5];;[INFO:000E3E78] ('Thanks. It will be nice to have it back... means a lot to me.' in GRUP Topic Children of FFMF01BranchTopic01 "I'll see what I can do." [DIAL:000E3DF5]);;;TIF__000E3E78;
933365;;FFMF01BranchTopic01 "I'll see what I can do." [DIAL:000E3DF5];;I'll see what I can do.;FreeformMerryfairFarm "Bow to the Master" [QUST:000E3E9B];;
933492;FFMF01BranchTopic02 "Sorry, I try and avoid thieves." [DIAL:000E3DF4];;[INFO:000E3E74] ([G]'Fine. I'll wait until someone else with a little more courage comes along.' in GRUP Topic Children of FFMF01BranchTopic02 "Sorry, I try and avoid thieves." [DIAL:000E3DF4]);;;;
933364;;FFMF01BranchTopic02 "Sorry, I try and avoid thieves." [DIAL:000E3DF4];;Sorry, I try and avoid thieves.;FreeformMerryfairFarm "Bow to the Master" [QUST:000E3E9B];;
933490;FFMF01BranchTopic03 "No need. It's right here." [DIAL:000E3DF3];;[INFO:000E3E72] ('That's it! That's my bow!' in GRUP Topic Children of FFMF01BranchTopic03 "No need. It's right here." [DIAL:000E3DF3]);;;;
933363;;FFMF01BranchTopic03 "No need. It's right here." [DIAL:000E3DF3];;No need. It's right here.;FreeformMerryfairFarm "Bow to the Master" [QUST:000E3E9B];;
933486;FFMF01DoneFinBranchTopic [DIAL:000E3DF2];;[INFO:000E3E6E] ('I don't know how you got it back, and I don't want to know. Frankly, I don't even care... I'm just so glad to see it again.' in GRUP Topic Children of FFMF01DoneFinBranchTopic [DIAL:000E3DF2]);;;TIF__000E3E6E;
933362;;FFMF01DoneFinBranchTopic [DIAL:000E3DF2];;;FreeformMerryfairFarm "Bow to the Master" [QUST:000E3E9B];;
933393;DialogueMerryfairFarmDravinBranchTopic "You've had trouble with thieves?" [DIAL:000E3DF0];;[INFO:000E3E11] ('Are you kidding me? We're all alone out here except for a few guards who couldn't give a damn about us.' in GRUP Topic Children of DialogueMerryfairFarmDravinBranchTopic "You've had trouble with thieves?" [DIAL:000E3DF0]);;;USKP_TIF_FFMerryfairFarm_000E3E11;
933360;;DialogueMerryfairFarmDravinBranchTopic "You've had trouble with thieves?" [DIAL:000E3DF0];;You've had trouble with thieves?;DialogueMerryfairFarm "Dialogue Merryfair Farm" [QUST:00030278];;
441256;FFHM01BranchTopic "What happened to Leifnarr?" [DIAL:000E3DEF];;[INFO:0006BBA8] ('He said he was going east towards the border of Morrowind to trade some of our grain to some folks at Broken Helm Hollow.' in GRUP Topic Children of FFHM01BranchTopic "What happened to Leifnarr?" [DIAL:000E3DEF]);;;;
933359;;FFHM01BranchTopic "What happened to Leifnarr?" [DIAL:000E3DEF];;What happened to Leifnarr?;FreeformHeartwoodMill "Flight or Fight" [QUST:000E3EA5];;
441250;FFHM01DoneBranchTopic "I found Leifnarr's body." [DIAL:000E3DEE];;[INFO:0006BBA2] ('No, it can't be... oh my... and all this time, I was thinking he'd been unfaithful to me. I feel so stupid.' in GRUP Topic Children of FFHM01DoneBranchTopic "I found Leifnarr's body." [DIAL:000E3DEE]);;;;
933358;;FFHM01DoneBranchTopic "I found Leifnarr's body." [DIAL:000E3DEE];;I found Leifnarr's body.;FreeformHeartwoodMill "Flight or Fight" [QUST:000E3EA5];;
933488;FFHM01BranchTopic01 "I'll try to find him." [DIAL:000E3DEC];;[INFO:000E3E70] ('Good. If you see him, tell him Grosta said he can go straight to Oblivion... he's not welcome here anymore.' in GRUP Topic Children of FFHM01BranchTopic01 "I'll try to find him." [DIAL:000E3DEC]);;;TIF__000E3E70;
933356;;FFHM01BranchTopic01 "I'll try to find him." [DIAL:000E3DEC];;I'll try to find him.;FreeformHeartwoodMill "Flight or Fight" [QUST:000E3EA5];;
933500;DialogueHeartwoodMillMenBranchTopic "Is running a mill difficult?" [DIAL:000E3DE7];;[INFO:000E3E7C] ('With just myself and one child, it's damn near impossible.' in GRUP Topic Children of DialogueHeartwoodMillMenBranchTopic "Is running a mill difficult?" [DIAL:000E3DE7]);;;USKP_TIF_HeartwoodMill_000E3E7C;
933351;;DialogueHeartwoodMillMenBranchTopic "Is running a mill difficult?" [DIAL:000E3DE7];;Is running a mill difficult?;DialogueHeartwoodMill "Dialogue Heartwood Mill" [QUST:000302C0];;
933328;DialogueWhiterunVignarTopicsFeudTopic "Your clans used to be friends?" [DIAL:000E3C50];;[INFO:000E3DD0] ('Aye, we used to be fast friends, though it was long ago.' in GRUP Topic Children of DialogueWhiterunVignarTopicsFeudTopic "Your clans used to be friends?" [DIAL:000E3C50]);;;;
932944;;DialogueWhiterunVignarTopicsFeudTopic "Your clans used to be friends?" [DIAL:000E3C50];;Your clans used to be friends?;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
933325;DialogueWhiterunVignarTopicsJarlTopic "What are your top priorities as the new Jarl?" [DIAL:000E3C4F];;[INFO:000E3DCD] ('Well, first an' foremost there's repairs to make an' wounds to heal. Folks are depending on us getting the city back in working order.' in GRUP Topic Children of DialogueWhiterunVignarTopicsJarlTopic "What are your top priorities as the new Jarl?" [DIAL:000E3C4F]);;;;
932943;;DialogueWhiterunVignarTopicsJarlTopic "What are your top priorities as the new Jarl?" [DIAL:000E3C4F];;What are your top priorities as the new Jarl?;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
933326;DialogueWhiterunBrillTopicsWorkTopic "You must have your hands full with the change in government." [DIAL:000E3B65];;[INFO:000E3DCE] ('Well, it could be worse. The former Steward, Proventus, kept very detailed records.' in GRUP Topic Children of DialogueWhiterunBrillTopicsWorkTopic "You must have your hands full with the change in government." [DIAL:000E3B65]);;;;
932709;;DialogueWhiterunBrillTopicsWorkTopic "You must have your hands full with the change in government." [DIAL:000E3B65];;You must have your hands full with the change in government.;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
