Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33650302;DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932];;[INFO:0201767E] ([G]'Look at you. Mortal. Weak.' in GRUP Topic Children of DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932]);;;;
33646904;DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932];;[INFO:02016938] ([G]'You would dare show up here after becoming mortal, abandoning all that Lord Harkon has granted you?' in GRUP Topic Children of DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932]);;;;
33650301;DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932];;[INFO:0201767D] ([G]'You seem to have lost the gift that has been given to you. Perhaps Serana will grant it to you again.' in GRUP Topic Children of DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932]);;;;
33646903;DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932];;[INFO:02016937] ([G]'You seem to have lost the gift that Lord Harkon gave you. I suggest you tell him at once.' in GRUP Topic Children of DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932]);;;;
33646898;;DLC1DialogueVampireCuredBlockingTopic [DIAL:02016932];;;DLC1DialogueVampireCuredBlock "Blocking lines for Castle Vampires" [QUST:0201693F];;
33646882;DLC1SoulCairnMerchantStartTopic02 "So that's how you got here." [DIAL:02016914];;[INFO:02016922] ('You got it. Horse, wagon and all. Plopped here without so much as a word.' in GRUP Topic Children of DLC1SoulCairnMerchantStartTopic02 "So that's how you got here." [DIAL:02016914]);;;;
33646868;;DLC1SoulCairnMerchantStartTopic02 "So that's how you got here." [DIAL:02016914];;So that's how you got here.;DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33646881;DLC1SoulCairnMerchantStartTopic03 "Got anything left?" [DIAL:02016913];;[INFO:02016921] ('Very funny.' in GRUP Topic Children of DLC1SoulCairnMerchantStartTopic03 "Got anything left?" [DIAL:02016913]);;;;
33646867;;DLC1SoulCairnMerchantStartTopic03 "Got anything left?" [DIAL:02016913];;Got anything left?;DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33661755;DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912];;[INFO:0201A33B] ([R][RE]'Of course I do. What do you want?' in GRUP Topic Children of DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912]);;;;
33661754;DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912];;[INFO:0201A33A] ([R]'Well, I've been so busy, I dunno. What are you, kidding me?' in GRUP Topic Children of DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912]);;;;
33661753;DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912];;[INFO:0201A339] ([R]'Sure, got plenty. What am I gonna' do with it?' in GRUP Topic Children of DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912]);;;;
33661752;DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912];;[INFO:0201A338] ([G]'I might be just a soul now, but I'm still not going to give my stuff away. Bring me at least twenty-five husks and then we'll talk.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912]);;;;
33646866;;DLC1SoulCairnHuskMerchantReturnTopic "Got anything left to sell?" [DIAL:02016912];;Got anything left to sell?;DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33646873;DLC1SoulCairnHuskMerchantSword "A sword. (25 husks)" [DIAL:02016911];;[INFO:02016919] ([G]'A wondrous blade... ahhh, never mind. Just take the darn thing.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantSword "A sword. (25 husks)" [DIAL:02016911]);;;DLC1_TIF__01016919;
33646865;;DLC1SoulCairnHuskMerchantSword "A sword. (25 husks)" [DIAL:02016911];;A sword. (25 husks);DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33661749;DLC1SoulCairnHuskMerchantGoodbye [DIAL:02016910];;[INFO:0201A335] ([G]'You still got it, Morven... a salesman even beyond the end.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantGoodbye [DIAL:02016910]);;;;
33646870;DLC1SoulCairnHuskMerchantGoodbye [DIAL:02016910];;[INFO:02016916] ([G]'See you around... if you live long enough.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantGoodbye [DIAL:02016910]);;;;
33646864;;DLC1SoulCairnHuskMerchantGoodbye [DIAL:02016910];;;DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33646886;DLC1SoulCairnHuskMerchantAxe "A battleaxe. (25 husks)" [DIAL:0201690F];;[INFO:02016926] ([G]'I can't believe I'm trading this for some dried up plants. Oh well, a sale's a sale.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantAxe "A battleaxe. (25 husks)" [DIAL:0201690F]);;;DLC1_TIF__01016926;
33646863;;DLC1SoulCairnHuskMerchantAxe "A battleaxe. (25 husks)" [DIAL:0201690F];;A battleaxe. (25 husks);DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33646884;DLC1SoulCairnHuskMerchantLightArmor "Light armor. (25 husks)" [DIAL:0201690E];;[INFO:02016924] ([G]'Well, I hate to see it go, but what am I gonna do with it here anyway?' in GRUP Topic Children of DLC1SoulCairnHuskMerchantLightArmor "Light armor. (25 husks)" [DIAL:0201690E]);;;DLC1_TIF__01016924;
33646862;;DLC1SoulCairnHuskMerchantLightArmor "Light armor. (25 husks)" [DIAL:0201690E];;Light armor. (25 husks);DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33646872;DLC1SoulCairnHuskMerchantHeavyArmor "Heavy armor. (25 husks)" [DIAL:0201690B];;[INFO:02016918] ([G]'This won't stop your soul from getting ripped out, but at least you'll look good when your corpse hits the ground.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantHeavyArmor "Heavy armor. (25 husks)" [DIAL:0201690B]);;;DLC1_TIF__01016918;
33646859;;DLC1SoulCairnHuskMerchantHeavyArmor "Heavy armor. (25 husks)" [DIAL:0201690B];;Heavy armor. (25 husks);DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33661763;DLC1SoulCairnHuskMerchantNothing "Nothing right now." [DIAL:0201690A];;[INFO:0201A343] ([G]'No husks, no sale. Guess you have some scavenging to do.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantNothing "Nothing right now." [DIAL:0201690A]);;;;I don't have 25 husks.
33646869;DLC1SoulCairnHuskMerchantNothing "Nothing right now." [DIAL:0201690A];;[INFO:02016915] ([G]'Oh sure, keep pestering me then, by all means.' in GRUP Topic Children of DLC1SoulCairnHuskMerchantNothing "Nothing right now." [DIAL:0201690A]);;;;
33646858;;DLC1SoulCairnHuskMerchantNothing "Nothing right now." [DIAL:0201690A];;Nothing right now.;DLC1SoulCairnHuskMerchant "Soul Cairn Husk Merchant" [QUST:02016352];;
33616733;DLC1VQ08SeranaWhatNextDawnguard "What do we do now?" [DIAL:02016902];;[INFO:0200F35D] ('I think we both know... it's time to face my father.' in GRUP Topic Children of DLC1VQ08SeranaWhatNextDawnguard "What do we do now?" [DIAL:02016902]);;;;
33646850;;DLC1VQ08SeranaWhatNextDawnguard "What do we do now?" [DIAL:02016902];;What do we do now?;DLC1VQ08 "Kindred Judgment" [QUST:02007C25];;
33646663;DLC1DialogueFerryBranchTopic "I'd like to hire your boat." [DIAL:0201682A];;[INFO:02016847] (in GRUP Topic Children of DLC1DialogueFerryBranchTopic "I'd like to hire your boat." [DIAL:0201682A]);;;;
33646634;;DLC1DialogueFerryBranchTopic "I'd like to hire your boat." [DIAL:0201682A];;I'd like to hire your boat.;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646658;[DIAL:02016829];;DialogueFerryVolkiharAllRight [INFO:02016842] ('All right.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646657;[DIAL:02016829];;DialogueFerryVolkiharAgreed [INFO:02016841] ('I'll take you as far as I can, but I'm not hanging around and it's gonna cost you extra.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646656;[DIAL:02016829];;DialogueFerryVolkiharFirstRequest [INFO:02016840] ('The one with the ruined castle? Don't you know that place is cursed? Even seasoned sailors steer far around that place.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646655;[DIAL:02016829];;DialogueFerryComeBackWithMoney [INFO:0201683F] ('You think I do this for my health? Come back when you've got the coin.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646654;[DIAL:02016829];;DialogueFerryClimbOnInReluctant [INFO:0201683E] ('Climb on in and let's get this over with.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646653;[DIAL:02016829];;DialogueFerryClimbOnIn [INFO:0201683D] ('Climb on in the boat and get comfortable.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646652;[DIAL:02016829];;DialogueFerryAlreadySeatedReluctant [INFO:0201683C] ('Yeah, all right. I'll take you as far as I can.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646651;[DIAL:02016829];;DialogueFerryAlreadySeated [INFO:0201683B] ('You just enjoy the fresh air and leave the rowing to me.' in GRUP Topic Children of [DIAL:02016829]);;;;
33646650;[DIAL:02016829];;DialogueFerryWhereDoYouWantToGo [INFO:0201683A] ('Where are you headed?' in GRUP Topic Children of [DIAL:02016829]);;;;
33646633;;[DIAL:02016829];;;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646648;[DIAL:02016828];;[INFO:02016838] ('May not look like much, but my boat can get you there faster than walking.' in GRUP Topic Children of [DIAL:02016828]);;;;
33646647;[DIAL:02016828];;[INFO:02016837] ('I can take you to any port on the coast.' in GRUP Topic Children of [DIAL:02016828]);;;;
33646646;[DIAL:02016828];;[INFO:02016836] ('Looking to hire a boat?' in GRUP Topic Children of [DIAL:02016828]);;;;
33646632;;[DIAL:02016828];;;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646641;DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827];;[INFO:02016831] ([G] in GRUP Topic Children of DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827]);;;;
33646640;DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827];;[INFO:02016830] ([G] in GRUP Topic Children of DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827]);;;DLC1_TIF__01016830;
33646639;DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827];;[INFO:0201682F] ([G] in GRUP Topic Children of DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827]);;;DLC1_TIF__0101682F;
33646631;;DLC1DialogueFerrySolitudeALL "Solitude. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016827];;Solitude. (<Global=DLC1FerryCostSmall> gold);DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646662;DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826];;[INFO:02016846] ([G] in GRUP Topic Children of DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826]);;;;
33646661;DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826];;[INFO:02016845] ([G] in GRUP Topic Children of DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826]);;;DLC1_TIF__01016845;
33646660;DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826];;[INFO:02016844] ([G] in GRUP Topic Children of DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826]);;;DLC1_TIF__01016844;
33646630;;DLC1DialogueFerryDawnstarALL "Dawnstar. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016826];;Dawnstar. (<Global=DLC1FerryCostSmall> gold);DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646645;DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825];;[INFO:02016835] ([G] in GRUP Topic Children of DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825]);;;;
33646644;DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825];;[INFO:02016834] ([G] in GRUP Topic Children of DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825]);;;DLC1_TIF__01016834;
33646643;DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825];;[INFO:02016833] ([G] in GRUP Topic Children of DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825]);;;DLC1_TIF__01016833;
33646629;;DLC1DialogueFerryWindhelmALL "Windhelm. (<Global=DLC1FerryCostSmall> gold)" [DIAL:02016825];;Windhelm. (<Global=DLC1FerryCostSmall> gold);DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646638;DLC1DialogueFerryCastleVolkiharFirstTime "An island near the border to Highrock." [DIAL:02016824];;[INFO:0201682E] (in GRUP Topic Children of DLC1DialogueFerryCastleVolkiharFirstTime "An island near the border to Highrock." [DIAL:02016824]);;;;
33646628;;DLC1DialogueFerryCastleVolkiharFirstTime "An island near the border to Highrock." [DIAL:02016824];;An island near the border to Highrock.;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646637;DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823];;[INFO:0201682D] ([G] in GRUP Topic Children of DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823]);;;;
33646636;DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823];;[INFO:0201682C] ([G] in GRUP Topic Children of DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823]);;;DLC1_TIF__0101682C;
33646635;DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823];;[INFO:0201682B] ([G] in GRUP Topic Children of DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823]);;;DLC1_TIF__0101682B;
33646627;;DLC1DialogueFerryVolkiharALL "Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold)" [DIAL:02016823];;Take me near the castle to the west. (<Global=DLC1FerryCostLarge> gold);DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646659;[DIAL:02016822];;[INFO:02016843] (in GRUP Topic Children of [DIAL:02016822]);;;;
33646626;;[DIAL:02016822];;;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646649;DLC1DialogueFerryGoodbye "Never mind." [DIAL:02016821];;[INFO:02016839] ([G] in GRUP Topic Children of DLC1DialogueFerryGoodbye "Never mind." [DIAL:02016821]);;;;
33646625;;DLC1DialogueFerryGoodbye "Never mind." [DIAL:02016821];;Never mind.;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646642;DLC1DialogueFerryVolkiharGoAnyway "I need to go there anyway." [DIAL:02016820];;[INFO:02016832] (in GRUP Topic Children of DLC1DialogueFerryVolkiharGoAnyway "I need to go there anyway." [DIAL:02016820]);;;DLC1_TIF__01016832;
33646624;;DLC1DialogueFerryVolkiharGoAnyway "I need to go there anyway." [DIAL:02016820];;I need to go there anyway.;DLC1DialogueFerrySystem "Ferry system dialogue" [QUST:02016848];;
33646618;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:0201681A] ([R][RE]'Hunh!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646617;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016819] ([R]'Yiiee!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646616;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016818] ([R]'Hyargh!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646615;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016817] ([R]'Rargh!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646614;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016816] ([R]'How dare you profane this place!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646613;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016815] ([R]'Back to the darkness with you!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646612;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016814] ([R]'Back, godless beast!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646611;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016813] ([R]'Let Auri-El smite you with his wrath!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646610;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016812] ([R]'I cast you out!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646609;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016811] ([R]'Begone, foul creature!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646608;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:02016810] ([R]'Die, heathen!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646607;DLC1VQ07CombatAttack [DIAL:020167DE];;[INFO:0201680F] ([R]'For Auri-El!' in GRUP Topic Children of DLC1VQ07CombatAttack [DIAL:020167DE]);;;;
33646558;;DLC1VQ07CombatAttack [DIAL:020167DE];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646569;DLC1VQ07CombatBash [DIAL:020167DD];;[INFO:020167E9] ([R][RE]'Unnff!' in GRUP Topic Children of DLC1VQ07CombatBash [DIAL:020167DD]);;;;
33646568;DLC1VQ07CombatBash [DIAL:020167DD];;[INFO:020167E8] ([R]'Hrargh!' in GRUP Topic Children of DLC1VQ07CombatBash [DIAL:020167DD]);;;;
33646567;DLC1VQ07CombatBash [DIAL:020167DD];;[INFO:020167E7] ([R]'Rrargh!' in GRUP Topic Children of DLC1VQ07CombatBash [DIAL:020167DD]);;;;
33646557;;DLC1VQ07CombatBash [DIAL:020167DD];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646606;DLC1VQ07CombatBleedOut [DIAL:020167DC];;[INFO:0201680E] ([R][RE]'My time... has come...' in GRUP Topic Children of DLC1VQ07CombatBleedOut [DIAL:020167DC]);;;;
33646605;DLC1VQ07CombatBleedOut [DIAL:020167DC];;[INFO:0201680D] ([R]'Forgive me... Auri-El...' in GRUP Topic Children of DLC1VQ07CombatBleedOut [DIAL:020167DC]);;;;
33646604;DLC1VQ07CombatBleedOut [DIAL:020167DC];;[INFO:0201680C] ([R]'I've failed you... my lord...' in GRUP Topic Children of DLC1VQ07CombatBleedOut [DIAL:020167DC]);;;;
33646603;DLC1VQ07CombatBleedOut [DIAL:020167DC];;[INFO:0201680B] ([R]'Auri-El... save me...' in GRUP Topic Children of DLC1VQ07CombatBleedOut [DIAL:020167DC]);;;;
33646556;;DLC1VQ07CombatBleedOut [DIAL:020167DC];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646585;DLC1VQ07CombatDeath [DIAL:020167DB];;[INFO:020167F9] ([R][RE]'Arrrgh...' in GRUP Topic Children of DLC1VQ07CombatDeath [DIAL:020167DB]);;;;
33646584;DLC1VQ07CombatDeath [DIAL:020167DB];;[INFO:020167F8] ([R]'No....' in GRUP Topic Children of DLC1VQ07CombatDeath [DIAL:020167DB]);;;;
33646583;DLC1VQ07CombatDeath [DIAL:020167DB];;[INFO:020167F7] ([R]'Uhhhhh.' in GRUP Topic Children of DLC1VQ07CombatDeath [DIAL:020167DB]);;;;
33646555;;DLC1VQ07CombatDeath [DIAL:020167DB];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646602;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:0201680A] ([R][RE]'Wagh!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646601;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:02016809] ([R]'Hunh!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646600;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:02016808] ([R]'Gah!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646599;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:02016807] ([R]'Arrggh!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646598;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:02016806] ([R]'Oof!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646597;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:02016805] ([R]'Aggh!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646596;DLC1VQ07CombatHit [DIAL:020167DA];;[INFO:02016804] ([R]'Huhn!' in GRUP Topic Children of DLC1VQ07CombatHit [DIAL:020167DA]);;;;
33646554;;DLC1VQ07CombatHit [DIAL:020167DA];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646576;DLC1VQ07CombatPowerAttack [DIAL:020167D9];;[INFO:020167F0] ([R][RE]'Nnnnyyaarrggh!' in GRUP Topic Children of DLC1VQ07CombatPowerAttack [DIAL:020167D9]);;;;
33646575;DLC1VQ07CombatPowerAttack [DIAL:020167D9];;[INFO:020167EF] ([R]'Hhyyaarrggh!' in GRUP Topic Children of DLC1VQ07CombatPowerAttack [DIAL:020167D9]);;;;
33646574;DLC1VQ07CombatPowerAttack [DIAL:020167D9];;[INFO:020167EE] ([R]'Yeeeaarrggh!' in GRUP Topic Children of DLC1VQ07CombatPowerAttack [DIAL:020167D9]);;;;
33646553;;DLC1VQ07CombatPowerAttack [DIAL:020167D9];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646595;DLC1VQ07CombatTaunt [DIAL:020167D8];;[INFO:02016803] ([R][RE]'A swift death is all you deserve!' in GRUP Topic Children of DLC1VQ07CombatTaunt [DIAL:020167D8]);;;;
33646594;DLC1VQ07CombatTaunt [DIAL:020167D8];;[INFO:02016802] ([R]'Death to those who defile the Chantry!' in GRUP Topic Children of DLC1VQ07CombatTaunt [DIAL:020167D8]);;;;
33646593;DLC1VQ07CombatTaunt [DIAL:020167D8];;[INFO:02016801] ([R]'You will not leave this valley alive!' in GRUP Topic Children of DLC1VQ07CombatTaunt [DIAL:020167D8]);;;;
33646592;DLC1VQ07CombatTaunt [DIAL:020167D8];;[INFO:02016800] ([R]'Your death will be my gift to Auri-El!' in GRUP Topic Children of DLC1VQ07CombatTaunt [DIAL:020167D8]);;;;
33646591;DLC1VQ07CombatTaunt [DIAL:020167D8];;[INFO:020167FF] ([R]'May the light of Auri-El cleanse your soul!' in GRUP Topic Children of DLC1VQ07CombatTaunt [DIAL:020167D8]);;;;
33646552;;DLC1VQ07CombatTaunt [DIAL:020167D8];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646582;DLC1VQ07CombatAlertIdle [DIAL:020167D7];;[INFO:020167F6] ([R][RE]'It's only a matter of time!' in GRUP Topic Children of DLC1VQ07CombatAlertIdle [DIAL:020167D7]);;;;
33646581;DLC1VQ07CombatAlertIdle [DIAL:020167D7];;[INFO:020167F5] ([R]'Where are you!' in GRUP Topic Children of DLC1VQ07CombatAlertIdle [DIAL:020167D7]);;;;
33646580;DLC1VQ07CombatAlertIdle [DIAL:020167D7];;[INFO:020167F4] ([R]'I'll find you soon.' in GRUP Topic Children of DLC1VQ07CombatAlertIdle [DIAL:020167D7]);;;;
33646551;;DLC1VQ07CombatAlertIdle [DIAL:020167D7];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646566;DLC1VQ07CombatAlertToCombat [DIAL:020167D6];;[INFO:020167E6] ([R][RE]'I see you, heathen!' in GRUP Topic Children of DLC1VQ07CombatAlertToCombat [DIAL:020167D6]);;;;
33646565;DLC1VQ07CombatAlertToCombat [DIAL:020167D6];;[INFO:020167E5] ([R]'I've found the infidel!' in GRUP Topic Children of DLC1VQ07CombatAlertToCombat [DIAL:020167D6]);;;;
33646550;;DLC1VQ07CombatAlertToCombat [DIAL:020167D6];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646561;DLC1VQ07CombatAlertToNormal [DIAL:020167D5];;[INFO:020167E1] ([R][RE]'Perhaps it was nothing after all.' in GRUP Topic Children of DLC1VQ07CombatAlertToNormal [DIAL:020167D5]);;;;
33646549;;DLC1VQ07CombatAlertToNormal [DIAL:020167D5];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646590;DLC1VQ07CombatCombatToLost [DIAL:020167D4];;[INFO:020167FE] ([R][RE]'Were did you go?' in GRUP Topic Children of DLC1VQ07CombatCombatToLost [DIAL:020167D4]);;;;
33646589;DLC1VQ07CombatCombatToLost [DIAL:020167D4];;[INFO:020167FD] ([R]'Why hide? Face Auri-El. Face your end!' in GRUP Topic Children of DLC1VQ07CombatCombatToLost [DIAL:020167D4]);;;;
33646588;DLC1VQ07CombatCombatToLost [DIAL:020167D4];;[INFO:020167FC] ([R]'Your deception is useless. I'll find you.' in GRUP Topic Children of DLC1VQ07CombatCombatToLost [DIAL:020167D4]);;;;
33646548;;DLC1VQ07CombatCombatToLost [DIAL:020167D4];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
33646579;DLC1VQ07CombatCombatToNormal [DIAL:020167D3];;[INFO:020167F3] ([R][RE]'Auri-El forgives you.' in GRUP Topic Children of DLC1VQ07CombatCombatToNormal [DIAL:020167D3]);;;;
33646578;DLC1VQ07CombatCombatToNormal [DIAL:020167D3];;[INFO:020167F2] ([R]'I absolve you of your sins!' in GRUP Topic Children of DLC1VQ07CombatCombatToNormal [DIAL:020167D3]);;;;
33646577;DLC1VQ07CombatCombatToNormal [DIAL:020167D3];;[INFO:020167F1] ([R]'I cast you to Oblivion!' in GRUP Topic Children of DLC1VQ07CombatCombatToNormal [DIAL:020167D3]);;;;
33646547;;DLC1VQ07CombatCombatToNormal [DIAL:020167D3];;;DLC1VQ07Combat "Touching the Sky Combat Dialogue" [QUST:0201681C];;
