Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
852789;dunArcherQSTRetryFinalBranchTopic01a [DIAL:000D02FA];;[INFO:000D0335] ([G] in GRUP Topic Children of dunArcherQSTRetryFinalBranchTopic01a [DIAL:000D02FA]);;;TIF__000D0335;
852730;;dunArcherQSTRetryFinalBranchTopic01a [DIAL:000D02FA];;;dunArcherQST [QUST:000CAB3C];;
852753;[DIAL:000D02F9];;[INFO:000D0311] (in GRUP Topic Children of [DIAL:000D02F9]);;;TIF__000D0311;
852729;;[DIAL:000D02F9];;;dunArcherQST [QUST:000CAB3C];;
852756;[DIAL:000D02F8];;[INFO:000D0314] (in GRUP Topic Children of [DIAL:000D02F8]);;;TIF__000D0314;
852728;;[DIAL:000D02F8];;;dunArcherQST [QUST:000CAB3C];;
850189;[DIAL:000CF906];;[INFO:000CF90D] ('But... Eisa? She's smarter than that.' in GRUP Topic Children of [DIAL:000CF906]);;;;
850182;;[DIAL:000CF906];;;dunFrostmereCryptQST "The Pale Lady" [QUST:000CF915];;
850188;[DIAL:000CF905];;[INFO:000CF90C] ('Ra'jirr was always dragging her into things.' in GRUP Topic Children of [DIAL:000CF905]);;;;
850181;;[DIAL:000CF905];;;dunFrostmereCryptQST "The Pale Lady" [QUST:000CF915];;
850185;[DIAL:000CF904];;[INFO:000CF909] ('But.. stealing the boss's sword? Did he have a death wish?' in GRUP Topic Children of [DIAL:000CF904]);;;;
850180;;[DIAL:000CF904];;;dunFrostmereCryptQST "The Pale Lady" [QUST:000CF915];;
850191;[DIAL:000CF903];;[INFO:000CF90F] ('Who knows. The cat was crazy. She was a fool to trust him.' in GRUP Topic Children of [DIAL:000CF903]);;;;
850179;;[DIAL:000CF903];;;dunFrostmereCryptQST "The Pale Lady" [QUST:000CF915];;
130387;dunStonehillBarrowQST_EisaBranchTopic [DIAL:000CF902];;[INFO:0001FD53] ([SO]'Who in Dagon's name are you? Speak, or I'll cut you down where you stand.' in GRUP Topic Children of dunStonehillBarrowQST_EisaBranchTopic [DIAL:000CF902]);;;;
850178;;dunStonehillBarrowQST_EisaBranchTopic [DIAL:000CF902];;;dunFrostmereCryptQST "The Pale Lady" [QUST:000CF915];;
850186;[DIAL:000CF8FE];;[INFO:000CF90A] ('Damn it, not now!' in GRUP Topic Children of [DIAL:000CF8FE]);;;;
850174;;[DIAL:000CF8FE];;;dunFrostmereCryptQST "The Pale Lady" [QUST:000CF915];;
850158;[DIAL:000CF8DD];;[INFO:000CF8EE] (in GRUP Topic Children of [DIAL:000CF8DD]);;;;
850141;;[DIAL:000CF8DD];;;BardSongs [QUST:00074A55];;
850161;[DIAL:000CF8DC];;[INFO:000CF8F1] (in GRUP Topic Children of [DIAL:000CF8DC]);;;;
850140;;[DIAL:000CF8DC];;;BardSongs [QUST:00074A55];;
850154;[DIAL:000CF8DB];;[INFO:000CF8EA] (in GRUP Topic Children of [DIAL:000CF8DB]);;;;
850139;;[DIAL:000CF8DB];;;BardSongs [QUST:00074A55];;
850148;[DIAL:000CF8DA];;[INFO:000CF8E4] (in GRUP Topic Children of [DIAL:000CF8DA]);;;;
850138;;[DIAL:000CF8DA];;;BardSongs [QUST:00074A55];;
850143;[DIAL:000CF8D9];;[INFO:000CF8DF] (in GRUP Topic Children of [DIAL:000CF8D9]);;;;
850137;;[DIAL:000CF8D9];;;BardSongs [QUST:00074A55];;
850164;[DIAL:000CF8D8];;[INFO:000CF8F4] (in GRUP Topic Children of [DIAL:000CF8D8]);;;;
850136;;[DIAL:000CF8D8];;;BardSongs [QUST:00074A55];;
850157;[DIAL:000CF8D7];;[INFO:000CF8ED] (in GRUP Topic Children of [DIAL:000CF8D7]);;;;
850135;;[DIAL:000CF8D7];;;BardSongs [QUST:00074A55];;
850151;[DIAL:000CF8D6];;[INFO:000CF8E7] (in GRUP Topic Children of [DIAL:000CF8D6]);;;;
850134;;[DIAL:000CF8D6];;;BardSongs [QUST:00074A55];;
850145;[DIAL:000CF8D5];;[INFO:000CF8E1] (in GRUP Topic Children of [DIAL:000CF8D5]);;;;
850133;;[DIAL:000CF8D5];;;BardSongs [QUST:00074A55];;
850166;[DIAL:000CF8D4];;[INFO:000CF8F6] (in GRUP Topic Children of [DIAL:000CF8D4]);;;;
850132;;[DIAL:000CF8D4];;;BardSongs [QUST:00074A55];;
850159;[DIAL:000CF8D3];;[INFO:000CF8EF] (in GRUP Topic Children of [DIAL:000CF8D3]);;;;
850131;;[DIAL:000CF8D3];;;BardSongs [QUST:00074A55];;
850152;[DIAL:000CF8D2];;[INFO:000CF8E8] (in GRUP Topic Children of [DIAL:000CF8D2]);;;;
850130;;[DIAL:000CF8D2];;;BardSongs [QUST:00074A55];;
850146;[DIAL:000CF8D1];;[INFO:000CF8E2] (in GRUP Topic Children of [DIAL:000CF8D1]);;;;
850129;;[DIAL:000CF8D1];;;BardSongs [QUST:00074A55];;
850142;[DIAL:000CF8D0];;[INFO:000CF8DE] (in GRUP Topic Children of [DIAL:000CF8D0]);;;;
850128;;[DIAL:000CF8D0];;;BardSongs [QUST:00074A55];;
850163;[DIAL:000CF8CF];;[INFO:000CF8F3] (in GRUP Topic Children of [DIAL:000CF8CF]);;;;
850127;;[DIAL:000CF8CF];;;BardSongs [QUST:00074A55];;
850156;[DIAL:000CF8CE];;[INFO:000CF8EC] (in GRUP Topic Children of [DIAL:000CF8CE]);;;;
850126;;[DIAL:000CF8CE];;;BardSongs [QUST:00074A55];;
850167;[DIAL:000CF8CC];;[INFO:000CF8F7] (in GRUP Topic Children of [DIAL:000CF8CC]);;;;
850124;;[DIAL:000CF8CC];;;BardSongs [QUST:00074A55];;
850162;[DIAL:000CF8CB];;[INFO:000CF8F2] (in GRUP Topic Children of [DIAL:000CF8CB]);;;;
850123;;[DIAL:000CF8CB];;;BardSongs [QUST:00074A55];;
850155;[DIAL:000CF8CA];;[INFO:000CF8EB] (in GRUP Topic Children of [DIAL:000CF8CA]);;;;
850122;;[DIAL:000CF8CA];;;BardSongs [QUST:00074A55];;
850149;[DIAL:000CF8C9];;[INFO:000CF8E5] (in GRUP Topic Children of [DIAL:000CF8C9]);;;;
850121;;[DIAL:000CF8C9];;;BardSongs [QUST:00074A55];;
850144;[DIAL:000CF8C8];;[INFO:000CF8E0] (in GRUP Topic Children of [DIAL:000CF8C8]);;;;
850120;;[DIAL:000CF8C8];;;BardSongs [QUST:00074A55];;
850165;[DIAL:000CF8C7];;[INFO:000CF8F5] (in GRUP Topic Children of [DIAL:000CF8C7]);;;;
850119;;[DIAL:000CF8C7];;;BardSongs [QUST:00074A55];;
850160;[DIAL:000CF8C6];;[INFO:000CF8F0] (in GRUP Topic Children of [DIAL:000CF8C6]);;;;
850118;;[DIAL:000CF8C6];;;BardSongs [QUST:00074A55];;
850153;[DIAL:000CF8C5];;[INFO:000CF8E9] (in GRUP Topic Children of [DIAL:000CF8C5]);;;;
850117;;[DIAL:000CF8C5];;;BardSongs [QUST:00074A55];;
848602;C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2];;[INFO:000CF2DA] ('Well, that's taken care of. No thanks to you.' in GRUP Topic Children of C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2]);;;TIF__000CF2DA;
848601;C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2];;[INFO:000CF2D9] ('You handle yourself well. You could make for a decent Shield-Sister.' in GRUP Topic Children of C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2]);;;TIF__000CF2D9;
848600;C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2];;[INFO:000CF2D8] ('You handle yourself well. You could make for a decent Shield-Brother.' in GRUP Topic Children of C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2]);;;TIF__000CF2D8;
848594;;C00GiantAttackAelaTalkToPlayerTopic [DIAL:000CF2D2];;;C00GiantAttack [QUST:000C97D9];;
848593;;C00GiantAttackSharedInfo [DIAL:000CF2D1];;;C00GiantAttack [QUST:000C97D9];;
848605;C00GiantAttackShieldWhatNow "What is a Shield-Brother?" [DIAL:000CF2D0];;[INFO:000CF2DD] (in GRUP Topic Children of C00GiantAttackShieldWhatNow "What is a Shield-Brother?" [DIAL:000CF2D0]);;;;What is a Shield-Sister?
848604;C00GiantAttackShieldWhatNow "What is a Shield-Brother?" [DIAL:000CF2D0];;[INFO:000CF2DC] (in GRUP Topic Children of C00GiantAttackShieldWhatNow "What is a Shield-Brother?" [DIAL:000CF2D0]);;;;
848592;;C00GiantAttackShieldWhatNow "What is a Shield-Brother?" [DIAL:000CF2D0];;What is a Shield-Brother?;C00GiantAttack [QUST:000C97D9];;
848599;C00GiantAttackIWantIn "Can I join you?" [DIAL:000CF2CF];;[INFO:000CF2D7] ([G]'Not for me to say. You'll have to talk to Kodlak Whitemane up in Jorrvaskr.' in GRUP Topic Children of C00GiantAttackIWantIn "Can I join you?" [DIAL:000CF2CF]);;;TIF__000CF2D7;
848591;;C00GiantAttackIWantIn "Can I join you?" [DIAL:000CF2CF];;Can I join you?;C00GiantAttack [QUST:000C97D9];;
848596;C00GiantAttackWhoMe "You didn't look like you needed help." [DIAL:000CF2CE];;[INFO:000CF2D4] ('Certainly not. But a true warrior would have relished the opportunity to take on a giant.' in GRUP Topic Children of C00GiantAttackWhoMe "You didn't look like you needed help." [DIAL:000CF2CE]);;;;
848590;;C00GiantAttackWhoMe "You didn't look like you needed help." [DIAL:000CF2CE];;You didn't look like you needed help.;C00GiantAttack [QUST:000C97D9];;
848598;C00GiantAttackMyBad "I tried my best." [DIAL:000CF2CD];;[INFO:000CF2D6] ('Ha. Another milk drinker crying about his effort.' in GRUP Topic Children of C00GiantAttackMyBad "I tried my best." [DIAL:000CF2CD]);;;;
848589;;C00GiantAttackMyBad "I tried my best." [DIAL:000CF2CD];;I tried my best.;C00GiantAttack [QUST:000C97D9];;
848603;C00GiantAttackCompanionsWho "Who are the Companions?" [DIAL:000CF2CC];;[INFO:000CF2DB] (in GRUP Topic Children of C00GiantAttackCompanionsWho "Who are the Companions?" [DIAL:000CF2CC]);;;;
848588;;C00GiantAttackCompanionsWho "Who are the Companions?" [DIAL:000CF2CC];;Who are the Companions?;C00GiantAttack [QUST:000C97D9];;
848597;C00GiantAttackNoSirIDontLikeIt "Sounds like a waste of time." [DIAL:000CF2CB];;[INFO:000CF2D5] ([G]'Well nobody asked you. If you think you're better than we are, go talk to Kodlak Whitemane.' in GRUP Topic Children of C00GiantAttackNoSirIDontLikeIt "Sounds like a waste of time." [DIAL:000CF2CB]);;;TIF__000CF2D5;
848587;;C00GiantAttackNoSirIDontLikeIt "Sounds like a waste of time." [DIAL:000CF2CB];;Sounds like a waste of time.;C00GiantAttack [QUST:000C97D9];;
848404;dunArcherQST_FamilyKilledBranchTopic [DIAL:000CF211];;[INFO:000CF214] (in GRUP Topic Children of dunArcherQST_FamilyKilledBranchTopic [DIAL:000CF211]);;;;Who killed your family?
848401;;dunArcherQST_FamilyKilledBranchTopic [DIAL:000CF211];;;dunArcherQST [QUST:000CAB3C];;
848403;dunArcherQST_FamilyKilledTopic01a [DIAL:000CF210];;[INFO:000CF213] ('Already did. Part of the reason I'm living out here now. Thanks for offering though.' in GRUP Topic Children of dunArcherQST_FamilyKilledTopic01a [DIAL:000CF210]);;;;Want me to take care of them?
848400;;dunArcherQST_FamilyKilledTopic01a [DIAL:000CF210];;;dunArcherQST [QUST:000CAB3C];;
848402;dunArcherQST_NoticeTargetsTopic03a "dunArcherQST_NoticeTargetsTopic03a" [DIAL:000CF20F];;[INFO:000CF212] ('If you need a bow, there's one on the rack to the left of the door.' in GRUP Topic Children of dunArcherQST_NoticeTargetsTopic03a "dunArcherQST_NoticeTargetsTopic03a" [DIAL:000CF20F]);;;;
848399;;dunArcherQST_NoticeTargetsTopic03a "dunArcherQST_NoticeTargetsTopic03a" [DIAL:000CF20F];;dunArcherQST_NoticeTargetsTopic03a;dunArcherQST [QUST:000CAB3C];;
848405;dunArcherQST_NoticeTargetsTopic03b [DIAL:000CF20E];;[INFO:000CF215] ('I'd give you a bow, but it looks like you've already taken it from the rack.' in GRUP Topic Children of dunArcherQST_NoticeTargetsTopic03b [DIAL:000CF20E]);;;;
848398;;dunArcherQST_NoticeTargetsTopic03b [DIAL:000CF20E];;;dunArcherQST [QUST:000CAB3C];;
847920;TG06CalcelmoIntroBranch02a "But I'm a great admirer of your work. (Persuade)" [DIAL:000CF02F];;[INFO:000CF030] ('While I appreciate the sentiment, I still have to decline.' in GRUP Topic Children of TG06CalcelmoIntroBranch02a "But I'm a great admirer of your work. (Persuade)" [DIAL:000CF02F]);;;;
769195;TG06CalcelmoIntroBranch02a "But I'm a great admirer of your work. (Persuade)" [DIAL:000CF02F];;[INFO:000BBCAB] ([G]'What kind of a mentor would I be if I denied a potential student a glimpse at his master's ingenuity!' in GRUP Topic Children of TG06CalcelmoIntroBranch02a "But I'm a great admirer of your work. (Persuade)" [DIAL:000CF02F]);;;TIF__000BBCAB;
847919;;TG06CalcelmoIntroBranch02a "But I'm a great admirer of your work. (Persuade)" [DIAL:000CF02F];;But I'm a great admirer of your work. (Persuade);TG06 "Hard Answers" [QUST:00021552];;
847921;TG06CalcelmoIntroBranch02b "Grant me access or you'll regret it. (Intimidate)" [DIAL:000CF02E];;[INFO:000CF031] ('Do you realize that at a snap of my fingers I can bring the entire Markarth city guard to my defense?' in GRUP Topic Children of TG06CalcelmoIntroBranch02b "Grant me access or you'll regret it. (Intimidate)" [DIAL:000CF02E]);;;;
847918;;TG06CalcelmoIntroBranch02b "Grant me access or you'll regret it. (Intimidate)" [DIAL:000CF02E];;Grant me access or you'll regret it. (Intimidate);TG06 "Hard Answers" [QUST:00021552];;
847827;DialogueFalkreathLodTopic1 "Falkreath seems quiet." [DIAL:000CEFD2];;[INFO:000CEFD3] ('Only inside the gates. Much of Falkreath hold is wilderness and there's plenty of trouble to be had.' in GRUP Topic Children of DialogueFalkreathLodTopic1 "Falkreath seems quiet." [DIAL:000CEFD2]);;;;
847826;;DialogueFalkreathLodTopic1 "Falkreath seems quiet." [DIAL:000CEFD2];;Falkreath seems quiet.;DialogueFalkreath [QUST:0004D78E];;
847808;DGCrimeTGBribeYes "Yes, clear my bounty. (<Global=GuildCost> gold)" [DIAL:000CEFBC];;[INFO:000CEFC0] ([G]'Done. Now move along, before you get me in trouble.' in GRUP Topic Children of DGCrimeTGBribeYes "Yes, clear my bounty. (<Global=GuildCost> gold)" [DIAL:000CEFBC]);;;TIF__000CEFC0;
847804;;DGCrimeTGBribeYes "Yes, clear my bounty. (<Global=GuildCost> gold)" [DIAL:000CEFBC];;Yes, clear my bounty. (<Global=GuildCost> gold);DialogueCrimeGuards "Generic crime dialogue" [QUST:000267EB];;
847807;DGCrimeTGBribeNo "Too rich for my blood." [DIAL:000CEFBB];;[INFO:000CEFBF] ('Suit yourself, but you better decide what you want to do about this arrest. No one walks away for free.' in GRUP Topic Children of DGCrimeTGBribeNo "Too rich for my blood." [DIAL:000CEFBB]);;;;
847803;;DGCrimeTGBribeNo "Too rich for my blood." [DIAL:000CEFBB];;Too rich for my blood.;DialogueCrimeGuards "Generic crime dialogue" [QUST:000267EB];;
847806;[DIAL:000CEFBA];;[INFO:000CEFBE] ('Not so tough now, are you?' in GRUP Topic Children of [DIAL:000CEFBA]);;;;
847802;;[DIAL:000CEFBA];;;DGIntimidateQuest [QUST:00047AE6];;
847801;DB02AstridWalkAwayTopic "DB02AstridWalkAwayTopic" [DIAL:000CEFB8];;[INFO:000CEFB9] ([G]'I'll cut right to it. You murdered the old woman in the orphanage. You owe the Dark Brotherhood a kill. I've come to collect.' in GRUP Topic Children of DB02AstridWalkAwayTopic "DB02AstridWalkAwayTopic" [DIAL:000CEFB8]);;;TIF__000CEFB9;
847800;;DB02AstridWalkAwayTopic "DB02AstridWalkAwayTopic" [DIAL:000CEFB8];;DB02AstridWalkAwayTopic;DarkBrotherhood "Dark Brotherhood" [QUST:0001EA5C];;
847577;;C00GiantAttackHellos [DIAL:000CEED9];;;C00GiantAttack [QUST:000C97D9];;
920761;ThrowVoiceLine [DIAL:000CEDFD];;[INFO:000E0CB9] ([R][RE]'Hey, troll bait!' in GRUP Topic Children of ThrowVoiceLine [DIAL:000CEDFD]);;;;
920760;ThrowVoiceLine [DIAL:000CEDFD];;[INFO:000E0CB8] ([R]'Hey, melon nose!' in GRUP Topic Children of ThrowVoiceLine [DIAL:000CEDFD]);;;;
920759;ThrowVoiceLine [DIAL:000CEDFD];;[INFO:000E0CB7] ([R]'Hey, cheese brain!' in GRUP Topic Children of ThrowVoiceLine [DIAL:000CEDFD]);;;;
920758;ThrowVoiceLine [DIAL:000CEDFD];;[INFO:000E0CB6] ([R]'Hey, skeever butt!' in GRUP Topic Children of ThrowVoiceLine [DIAL:000CEDFD]);;;;
920757;ThrowVoiceLine [DIAL:000CEDFD];;[INFO:000E0CB5] ([R]'Hey, slug-breath!' in GRUP Topic Children of ThrowVoiceLine [DIAL:000CEDFD]);;;;
847358;ThrowVoiceLine [DIAL:000CEDFD];;[INFO:000CEDFE] ([R]'Hey, ugly!' in GRUP Topic Children of ThrowVoiceLine [DIAL:000CEDFD]);;;;
847357;;ThrowVoiceLine [DIAL:000CEDFD];;;VoicePowers "Voice Powers" [QUST:00013E06];;
847244;[DIAL:000CED8B];;[INFO:000CED8C] ('They say that these ancient Nordic burial mounds are sometimes impenetrable.' in GRUP Topic Children of [DIAL:000CED8B]);;;;
847243;;[DIAL:000CED8B];;;TG05 "Speaking With Silence" [QUST:00021551];;
847253;[DIAL:000CED8A];;[INFO:000CED95] ('This one doesn't look too difficult.' in GRUP Topic Children of [DIAL:000CED8A]);;;;
847242;;[DIAL:000CED8A];;;TG05 "Speaking With Silence" [QUST:00021551];;
847249;[DIAL:000CED89];;[INFO:000CED91] ('That should do it. After you.' in GRUP Topic Children of [DIAL:000CED89]);;;;
847241;;[DIAL:000CED89];;;TG05 "Speaking With Silence" [QUST:00021551];;
847247;[DIAL:000CED88];;[INFO:000CED8F] ('Quite simple really, I don't know what the fuss is about these locks. All it takes is a bit of know-how and a lot of skill.' in GRUP Topic Children of [DIAL:000CED88]);;;;
847240;;[DIAL:000CED88];;;TG05 "Speaking With Silence" [QUST:00021551];;
847252;[DIAL:000CED87];;[INFO:000CED94] ('Ah, it's one of the infamous Nordic puzzle doors. How quaint.' in GRUP Topic Children of [DIAL:000CED87]);;;;
847239;;[DIAL:000CED87];;;TG05 "Speaking With Silence" [QUST:00021551];;
847248;[DIAL:000CED86];;[INFO:000CED90] ('Without the matching claw, they're normally impossible to open. And since I'm certain Karliah already did away with it, we're on our own.' in GRUP Topic Children of [DIAL:000CED86]);;;;
847238;;[DIAL:000CED86];;;TG05 "Speaking With Silence" [QUST:00021551];;
847245;[DIAL:000CED85];;[INFO:000CED8D] ('Fortunately, these doors have a weakness if you know how to exploit it. Quite simple, really.' in GRUP Topic Children of [DIAL:000CED85]);;;;
847237;;[DIAL:000CED85];;;TG05 "Speaking With Silence" [QUST:00021551];;
847251;[DIAL:000CED84];;[INFO:000CED93] ('Karliah's close, I'm certain of it. Now let's get moving.' in GRUP Topic Children of [DIAL:000CED84]);;;;
847236;;[DIAL:000CED84];;;TG05 "Speaking With Silence" [QUST:00021551];;
845566;dunArcherQST_NoticeTargetsTopic [DIAL:000CE6FD];;[INFO:000CE6FE] ('I set up those targets a long time ago. I shoot at them from time to time. Don't want to get rusty with my bow.' in GRUP Topic Children of dunArcherQST_NoticeTargetsTopic [DIAL:000CE6FD]);;;;What are those targets for?
845565;;dunArcherQST_NoticeTargetsTopic [DIAL:000CE6FD];;;dunArcherQST [QUST:000CAB3C];;
845567;dunArcherQST_NoticeTargetTopic01a [DIAL:000CE6FC];;[INFO:000CE6FF] ('That I am. You know how to use one?' in GRUP Topic Children of dunArcherQST_NoticeTargetTopic01a [DIAL:000CE6FC]);;;;Are you any good with your bow?
845564;;dunArcherQST_NoticeTargetTopic01a [DIAL:000CE6FC];;;dunArcherQST [QUST:000CAB3C];;
845570;dunArcherQST_NoticeTargetsTopic02a [DIAL:000CE6FB];;[INFO:000CE702] (in GRUP Topic Children of dunArcherQST_NoticeTargetsTopic02a [DIAL:000CE6FB]);;;TIF__000CE702;No, not really.
845563;;dunArcherQST_NoticeTargetsTopic02a [DIAL:000CE6FB];;;dunArcherQST [QUST:000CAB3C];;
845568;dunArcherQST_NoticeTargetsTopic02b [DIAL:000CE6FA];;[INFO:000CE700] (in GRUP Topic Children of dunArcherQST_NoticeTargetsTopic02b [DIAL:000CE6FA]);;;TIF__000CE700;Probably better than you.
845562;;dunArcherQST_NoticeTargetsTopic02b [DIAL:000CE6FA];;;dunArcherQST [QUST:000CAB3C];;
845569;dunArcherQST_NoticeTargetsTopic02c [DIAL:000CE6F9];;[INFO:000CE701] (in GRUP Topic Children of dunArcherQST_NoticeTargetsTopic02c [DIAL:000CE6F9]);;;TIF__000CE701;Let's just say Hircine would be jealous.
845561;;dunArcherQST_NoticeTargetsTopic02c [DIAL:000CE6F9];;;dunArcherQST [QUST:000CAB3C];;
845558;WE09BranchTopic "Hello." [DIAL:000CE6F4];;[INFO:000CE6F6] ([G][R] in GRUP Topic Children of WE09BranchTopic "Hello." [DIAL:000CE6F4]);;;;
845557;WE09BranchTopic "Hello." [DIAL:000CE6F4];;[INFO:000CE6F5] ([G][R] in GRUP Topic Children of WE09BranchTopic "Hello." [DIAL:000CE6F4]);;;;
845556;;WE09BranchTopic "Hello." [DIAL:000CE6F4];;Hello.;WE09 "Imperials with Stormcloak Prisoner" [QUST:0009D5A0];;
845551;DialogueWhiterunMikaelBardTopicTopic "Where'd you learn to play?" [DIAL:000CE6EE];;[INFO:000CE6EF] ('There's a whole college up in Solitude where they teach the arts. Song. Lute-playing. Poetry.' in GRUP Topic Children of DialogueWhiterunMikaelBardTopicTopic "Where'd you learn to play?" [DIAL:000CE6EE]);;;TIF__000CE6EF;
845550;;DialogueWhiterunMikaelBardTopicTopic "Where'd you learn to play?" [DIAL:000CE6EE];;Where'd you learn to play?;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844587;DialogueWhiterunIdolafTopicsDecideTopic "What?" [DIAL:000CE326];;[INFO:000CE32B] ('Got stones in your ears? I asked what side you're on, Gray-Mane or Battle-Born!' in GRUP Topic Children of DialogueWhiterunIdolafTopicsDecideTopic "What?" [DIAL:000CE326]);;;;
844582;;DialogueWhiterunIdolafTopicsDecideTopic "What?" [DIAL:000CE326];;What?;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844586;DialogueWhiterunIdolafTopicsGrayManeTopic "Gray-Mane." [DIAL:000CE325];;[INFO:000CE32A] ('Then you're either a Stormcloak sympathizer or a fool. Either way, you're no friend of mine.' in GRUP Topic Children of DialogueWhiterunIdolafTopicsGrayManeTopic "Gray-Mane." [DIAL:000CE325]);;;TIF__000CE32A;
844581;;DialogueWhiterunIdolafTopicsGrayManeTopic "Gray-Mane." [DIAL:000CE325];;Gray-Mane.;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844585;DialogueWhiterunIdolafTopicsBattleBornTopic "Battle-Born." [DIAL:000CE324];;[INFO:000CE329] ('Then I say well met, friend. I could tell you were a sharp one the moment I laid eyes on you.' in GRUP Topic Children of DialogueWhiterunIdolafTopicsBattleBornTopic "Battle-Born." [DIAL:000CE324]);;;TIF__000CE329;
844580;;DialogueWhiterunIdolafTopicsBattleBornTopic "Battle-Born." [DIAL:000CE324];;Battle-Born.;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844584;DialogueWhiterunIdolafTopicsExplain "I don't know what you're asking." [DIAL:000CE323];;[INFO:000CE328] ('New in town, huh? Whiterun's got two clans, both old and both respected.' in GRUP Topic Children of DialogueWhiterunIdolafTopicsExplain "I don't know what you're asking." [DIAL:000CE323]);;;;
844579;;DialogueWhiterunIdolafTopicsExplain "I don't know what you're asking." [DIAL:000CE323];;I don't know what you're asking.;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844583;DialogueWhiterunIdolafIntroTopic [DIAL:000CE322];;[INFO:000CE327] ('Gray-Mane or Battle-Born?' in GRUP Topic Children of DialogueWhiterunIdolafIntroTopic [DIAL:000CE322]);;;;
844578;;DialogueWhiterunIdolafIntroTopic [DIAL:000CE322];;;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844588;DialogueWhiterunidolafTopicsNoDecide "I'm not picking sides." [DIAL:000CE321];;[INFO:000CE32C] ('Sooner or later, we all have to choose a side.' in GRUP Topic Children of DialogueWhiterunidolafTopicsNoDecide "I'm not picking sides." [DIAL:000CE321]);;;TIF__000CE32C;
844577;;DialogueWhiterunidolafTopicsNoDecide "I'm not picking sides." [DIAL:000CE321];;I'm not picking sides.;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
844488;dunDarklightQSTEndTopic "You could come with me." [DIAL:000CE2C6];;[INFO:000CE2C8] ('I suppose it would be better than sitting around thinking about all this.' in GRUP Topic Children of dunDarklightQSTEndTopic "You could come with me." [DIAL:000CE2C6]);;;;
844486;;dunDarklightQSTEndTopic "You could come with me." [DIAL:000CE2C6];;You could come with me.;dunDarklightQST "Repentance" [QUST:0003FA89];;
335593;dunDarklightQSTReward "I am sorry." [DIAL:000CE2C5];;[INFO:00051EE9] ([G]'Keep Mother's staff. Think of it as payment. I want to leave everything from this cursed place behind. Goodbye. And thank you.' in GRUP Topic Children of dunDarklightQSTReward "I am sorry." [DIAL:000CE2C5]);;;TIF__00051EE9;It is done.
844485;;dunDarklightQSTReward "I am sorry." [DIAL:000CE2C5];;I am sorry.;dunDarklightQST "Repentance" [QUST:0003FA89];;
844487;dunDarklightQSTJoin [DIAL:000CE2C4];;[INFO:000CE2C7] ('I could also do some good for a change. Sure, I'd go with you.' in GRUP Topic Children of dunDarklightQSTJoin [DIAL:000CE2C4]);;;TIF__000CE2C7;
844484;;dunDarklightQSTJoin [DIAL:000CE2C4];;;dunDarklightQST "Repentance" [QUST:0003FA89];;
844376;dunArcherQST_Intro02Topic01 [DIAL:000CE251];;[INFO:000CE258] ('I moved here from Helgen after my family was killed.' in GRUP Topic Children of dunArcherQST_Intro02Topic01 [DIAL:000CE251]);;;TIF__000CE258;Why live out here all by yourself?
844369;;dunArcherQST_Intro02Topic01 [DIAL:000CE251];;;dunArcherQST [QUST:000CAB3C];;
844379;dunArcherQST_ReadyBranchTopic [DIAL:000CE24B];;[INFO:000CE25B] ([G] in GRUP Topic Children of dunArcherQST_ReadyBranchTopic [DIAL:000CE24B]);;;TIF__000CE25B;I'm ready for some practice.
844363;;dunArcherQST_ReadyBranchTopic [DIAL:000CE24B];;;dunArcherQST [QUST:000CAB3C];;
844381;dunArcherQST_IntroView01Topic01 [DIAL:000CE24A];;[INFO:000CE25D] ('Name's Angi and if you try anything stupid I won't hesitate to put in arrow in your head.' in GRUP Topic Children of dunArcherQST_IntroView01Topic01 [DIAL:000CE24A]);;;;
844362;;dunArcherQST_IntroView01Topic01 [DIAL:000CE24A];;;dunArcherQST [QUST:000CAB3C];;
844371;dunArcherQST_IntroView01Topic01a [DIAL:000CE249];;[INFO:000CE253] ('Sorry, a girl can't be too careful out here.' in GRUP Topic Children of dunArcherQST_IntroView01Topic01a [DIAL:000CE249]);;;TIF__000CE253;Calm down. I'm not going to hurt you.
844361;;dunArcherQST_IntroView01Topic01a [DIAL:000CE249];;;dunArcherQST [QUST:000CAB3C];;
844370;dunArcherQST_IntroView01Topic01b [DIAL:000CE248];;[INFO:000CE252] (in GRUP Topic Children of dunArcherQST_IntroView01Topic01b [DIAL:000CE248]);;;TIF__000CE252;Let's see about that. Time to die!
